candidateId,eligible,trainRank,volatilityLookbackSessions,reversalZThreshold,minVolatilityPct,maxVolatilityPct,trainTrades,trainReturnPct,trainSharpe,trainSortino,trainMaxDrawdownPct,trainProfitFactor,profitableTrainYears,trainYearCount,holdoutTrades,holdoutReturnPct,holdoutSharpe,holdoutSortino,holdoutMaxDrawdownPct,holdoutProfitFactor,allTrades,allReturnPct,allSharpe,allSortino,allMaxDrawdownPct
lb60-z0.35-vol2.5-99,true,123.5462,60,0.35,2.5,99,806,48.6,0.44,0.7,-15.82,1.18,12,16,72,10.73,2.15,3.45,-4.43,1.56,878,64.55,0.51,0.8,-15.82
lb20-z0.8-vol1.5-8,true,123.3995,20,0.8,1.5,8,704,41.88,0.44,0.69,-11.64,1.2,13,18,39,6.91,1.82,3.32,-2.08,1.68,743,51.69,0.49,0.77,-11.64
lb20-z0.8-vol1.5-99,true,123.3995,20,0.8,1.5,99,704,41.88,0.44,0.69,-11.64,1.2,13,18,40,6.37,1.67,3.13,-2.08,1.6,744,50.92,0.48,0.76,-11.64
lb30-z0.65-vol2-5,true,123.1775,30,0.65,2,5,687,43.56,0.45,0.7,-10.41,1.21,12,18,37,5.16,1.64,2.45,-2.08,1.61,724,50.96,0.48,0.75,-10.41
lb30-z0.65-vol0-6,true,122.928,30,0.65,0,6,881,40.82,0.4,0.62,-11.37,1.16,13,18,40,10.17,2.65,4.52,-2.08,2.17,921,55.15,0.47,0.75,-11.37
lb30-z0.65-vol1-6,true,122.928,30,0.65,1,6,881,40.82,0.4,0.62,-11.37,1.16,13,18,40,10.17,2.65,4.52,-2.08,2.17,921,55.15,0.47,0.75,-11.37
lb60-z0.65-vol0-6,true,122.8303,60,0.65,0,6,887,41.51,0.4,0.62,-15.41,1.16,14,18,44,6.12,1.46,2.17,-4.43,1.48,931,50.17,0.43,0.67,-15.41
lb60-z0.65-vol0-8,true,122.8303,60,0.65,0,8,887,41.51,0.4,0.62,-15.41,1.16,14,18,49,9.94,2.17,3.33,-4.43,1.72,936,55.57,0.46,0.73,-15.41
lb60-z0.65-vol0-99,true,122.8303,60,0.65,0,99,887,41.51,0.4,0.62,-15.41,1.16,14,18,49,9.94,2.17,3.33,-4.43,1.72,936,55.57,0.46,0.73,-15.41
lb60-z0.65-vol1-6,true,122.8303,60,0.65,1,6,887,41.51,0.4,0.62,-15.41,1.16,14,18,44,6.12,1.46,2.17,-4.43,1.48,931,50.17,0.43,0.67,-15.41
lb60-z0.65-vol1-8,true,122.8303,60,0.65,1,8,887,41.51,0.4,0.62,-15.41,1.16,14,18,49,9.94,2.17,3.33,-4.43,1.72,936,55.57,0.46,0.73,-15.41
lb60-z0.65-vol1-99,true,122.8303,60,0.65,1,99,887,41.51,0.4,0.62,-15.41,1.16,14,18,49,9.94,2.17,3.33,-4.43,1.72,936,55.57,0.46,0.73,-15.41
lb40-z0.5-vol2-4,true,122.5043,40,0.5,2,4,705,37.79,0.42,0.65,-10.25,1.19,14,18,37,5.26,2.46,3.57,-2.08,1.63,742,45.05,0.46,0.71,-10.25
lb30-z0.65-vol2-6,true,122.3387,30,0.65,2,6,756,41.54,0.41,0.65,-9.73,1.18,13,18,40,10.17,2.65,4.52,-2.08,2.17,796,55.94,0.49,0.78,-9.73
lb60-z0.8-vol0-5,true,122.3095,60,0.8,0,5,670,40.63,0.44,0.69,-8.6,1.21,12,18,35,6.61,2.25,3.87,-2.11,1.71,705,49.92,0.49,0.78,-8.6
lb60-z0.8-vol1-5,true,122.3095,60,0.8,1,5,670,40.63,0.44,0.69,-8.6,1.21,12,18,35,6.61,2.25,3.87,-2.11,1.71,705,49.92,0.49,0.78,-8.6
lb20-z0.8-vol2-8,true,122.2666,20,0.8,2,8,604,40.54,0.44,0.69,-7.96,1.22,13,18,39,6.91,1.82,3.32,-2.08,1.68,643,50.25,0.49,0.78,-7.96
lb20-z0.8-vol2-99,true,122.2666,20,0.8,2,99,604,40.54,0.44,0.69,-7.96,1.22,13,18,40,6.37,1.67,3.13,-2.08,1.6,644,49.49,0.49,0.77,-7.96
lb60-z0.65-vol0-4,true,122.0174,60,0.65,0,4,702,39.36,0.45,0.7,-9.67,1.21,11,16,34,5.47,2.5,3.5,-2.08,1.76,736,46.98,0.49,0.76,-9.67
lb60-z0.65-vol1-4,true,122.0174,60,0.65,1,4,702,39.36,0.45,0.7,-9.67,1.21,11,16,34,5.47,2.5,3.5,-2.08,1.76,736,46.98,0.49,0.76,-9.67
lb60-z0.8-vol0-6,true,122.0122,60,0.8,0,6,714,42.53,0.44,0.69,-12.16,1.2,12,18,39,6.02,1.57,2.75,-2.11,1.57,753,51.12,0.48,0.76,-12.16
lb60-z0.8-vol0-8,true,122.0122,60,0.8,0,8,714,42.53,0.44,0.69,-12.16,1.2,12,18,41,7.66,1.88,3.47,-2.11,1.68,755,53.46,0.49,0.78,-12.16
lb60-z0.8-vol0-99,true,122.0122,60,0.8,0,99,714,42.53,0.44,0.69,-12.16,1.2,12,18,41,7.66,1.88,3.47,-2.11,1.68,755,53.46,0.49,0.78,-12.16
lb60-z0.8-vol1-6,true,122.0122,60,0.8,1,6,714,42.53,0.44,0.69,-12.16,1.2,12,18,39,6.02,1.57,2.75,-2.11,1.57,753,51.12,0.48,0.76,-12.16
lb60-z0.8-vol1-8,true,122.0122,60,0.8,1,8,714,42.53,0.44,0.69,-12.16,1.2,12,18,41,7.66,1.88,3.47,-2.11,1.68,755,53.46,0.49,0.78,-12.16
lb60-z0.8-vol1-99,true,122.0122,60,0.8,1,99,714,42.53,0.44,0.69,-12.16,1.2,12,18,41,7.66,1.88,3.47,-2.11,1.68,755,53.46,0.49,0.78,-12.16
lb60-z0.5-vol2-5,true,121.8537,60,0.5,2,5,874,40.2,0.38,0.59,-11.47,1.15,14,18,45,7,2.11,3.1,-4.43,1.54,919,50.01,0.43,0.65,-11.47
lb30-z0.35-vol2.5-4,true,121.6888,30,0.35,2.5,4,525,42.53,0.48,0.74,-10.83,1.26,12,17,40,3.68,1.36,2.63,-1.77,1.46,565,47.78,0.5,0.78,-10.83
lb60-z0.65-vol0-5,true,121.4376,60,0.65,0,5,833,38.74,0.39,0.61,-12.82,1.16,14,18,39,5.48,1.73,2.52,-4.43,1.48,872,46.34,0.42,0.66,-12.82
lb60-z0.65-vol1-5,true,121.4376,60,0.65,1,5,833,38.74,0.39,0.61,-12.82,1.16,14,18,39,5.48,1.73,2.52,-4.43,1.48,872,46.34,0.42,0.66,-12.82
lb30-z0.35-vol2.5-8,true,120.5521,30,0.35,2.5,8,830,48.86,0.42,0.66,-14.73,1.17,11,17,68,10.16,2.07,3.32,-4.43,1.56,898,63.99,0.48,0.76,-14.73
lb30-z0.35-vol2.5-99,true,120.5521,30,0.35,2.5,99,830,48.86,0.42,0.66,-14.73,1.17,11,17,68,10.16,2.07,3.32,-4.43,1.56,898,63.99,0.48,0.76,-14.73
lb30-z0.8-vol1.5-8,true,120.3338,30,0.8,1.5,8,718,38.87,0.41,0.65,-11.57,1.19,13,18,39,7.78,2.06,3.68,-2.08,1.82,757,49.67,0.47,0.75,-11.57
lb30-z0.8-vol1.5-99,true,120.3338,30,0.8,1.5,99,718,38.87,0.41,0.65,-11.57,1.19,13,18,39,7.78,2.06,3.68,-2.08,1.82,757,49.67,0.47,0.75,-11.57
lb60-z0.65-vol2-6,true,120.0721,60,0.65,2,6,777,39.67,0.39,0.62,-13.86,1.17,14,18,44,6.12,1.46,2.17,-4.43,1.48,821,48.22,0.43,0.67,-13.86
lb60-z0.65-vol2-8,true,120.0721,60,0.65,2,8,777,39.67,0.39,0.62,-13.86,1.17,14,18,49,9.94,2.17,3.33,-4.43,1.72,826,53.55,0.46,0.73,-13.86
lb60-z0.65-vol2-99,true,120.0721,60,0.65,2,99,777,39.67,0.39,0.62,-13.86,1.17,14,18,49,9.94,2.17,3.33,-4.43,1.72,826,53.55,0.46,0.73,-13.86
lb60-z0.8-vol1.5-5,true,119.9422,60,0.8,1.5,5,663,38.39,0.42,0.67,-8.6,1.2,12,18,35,6.61,2.25,3.87,-2.11,1.71,698,47.54,0.47,0.75,-8.6
lb30-z0.8-vol0-8,true,119.9372,30,0.8,0,8,732,38.56,0.41,0.64,-12.16,1.18,13,18,39,7.78,2.06,3.68,-2.08,1.82,771,49.33,0.47,0.74,-12.16
lb30-z0.8-vol0-99,true,119.9372,30,0.8,0,99,732,38.56,0.41,0.64,-12.16,1.18,13,18,39,7.78,2.06,3.68,-2.08,1.82,771,49.33,0.47,0.74,-12.16
lb30-z0.8-vol1-8,true,119.9372,30,0.8,1,8,732,38.56,0.41,0.64,-12.16,1.18,13,18,39,7.78,2.06,3.68,-2.08,1.82,771,49.33,0.47,0.74,-12.16
lb30-z0.8-vol1-99,true,119.9372,30,0.8,1,99,732,38.56,0.41,0.64,-12.16,1.18,13,18,39,7.78,2.06,3.68,-2.08,1.82,771,49.33,0.47,0.74,-12.16
lb40-z0.65-vol3-8,true,119.7163,40,0.65,3,8,450,37.81,0.46,0.8,-10.41,1.25,12,16,30,9.13,2.74,4.9,-2.11,2.2,480,50.39,0.54,0.94,-10.41
lb40-z0.65-vol3-99,true,119.7163,40,0.65,3,99,450,37.81,0.46,0.8,-10.41,1.25,12,16,30,9.13,2.74,4.9,-2.11,2.2,480,50.39,0.54,0.94,-10.41
lb60-z0.8-vol1.5-6,true,119.6492,60,0.8,1.5,6,707,40.27,0.42,0.67,-12.16,1.19,12,18,39,6.02,1.57,2.75,-2.11,1.57,746,48.71,0.46,0.73,-12.16
lb60-z0.8-vol1.5-8,true,119.6492,60,0.8,1.5,8,707,40.27,0.42,0.67,-12.16,1.19,12,18,41,7.66,1.88,3.47,-2.11,1.68,748,51.01,0.47,0.76,-12.16
lb60-z0.8-vol1.5-99,true,119.6492,60,0.8,1.5,99,707,40.27,0.42,0.67,-12.16,1.19,12,18,41,7.66,1.88,3.47,-2.11,1.68,748,51.01,0.47,0.76,-12.16
lb60-z0.65-vol1.5-6,true,119.4994,60,0.65,1.5,6,879,38.62,0.37,0.59,-15.41,1.15,14,18,44,6.12,1.46,2.17,-4.43,1.48,923,47.1,0.41,0.64,-15.41
lb60-z0.65-vol1.5-8,true,119.4994,60,0.65,1.5,8,879,38.62,0.37,0.59,-15.41,1.15,14,18,49,9.94,2.17,3.33,-4.43,1.72,928,52.4,0.44,0.7,-15.41
lb60-z0.65-vol1.5-99,true,119.4994,60,0.65,1.5,99,879,38.62,0.37,0.59,-15.41,1.15,14,18,49,9.94,2.17,3.33,-4.43,1.72,928,52.4,0.44,0.7,-15.41
lb20-z0.5-vol0-5,true,119.4419,20,0.5,0,5,963,39.85,0.38,0.58,-10.87,1.15,11,18,49,5.46,1.53,2.52,-2.08,1.47,1012,47.48,0.42,0.64,-10.87
lb20-z0.5-vol1-5,true,119.4419,20,0.5,1,5,963,39.85,0.38,0.58,-10.87,1.15,11,18,49,5.46,1.53,2.52,-2.08,1.47,1012,47.48,0.42,0.64,-10.87
lb30-z0.5-vol2.5-6,true,119.2116,30,0.5,2.5,6,678,44.39,0.43,0.67,-10.1,1.19,11,17,48,5.73,1.37,2.1,-3.18,1.43,726,52.67,0.46,0.72,-10.1
lb60-z0.65-vol2-4,true,119.0626,60,0.65,2,4,592,37.55,0.44,0.7,-8.02,1.23,11,16,34,5.47,2.5,3.5,-2.08,1.76,626,45.07,0.48,0.76,-8.02
lb60-z0.5-vol0-4,true,119.0545,60,0.5,0,4,835,36.09,0.39,0.59,-9.42,1.16,12,16,40,6.99,2.96,4.29,-2.08,1.82,875,45.6,0.44,0.67,-9.42
lb60-z0.5-vol1-4,true,119.0545,60,0.5,1,4,835,36.09,0.39,0.59,-9.42,1.16,12,16,40,6.99,2.96,4.29,-2.08,1.82,875,45.6,0.44,0.67,-9.42
lb40-z0.35-vol2.5-6,true,118.8821,40,0.35,2.5,6,834,47.48,0.42,0.67,-15.81,1.17,10,17,54,5.8,1.33,2.03,-4.43,1.38,888,56.03,0.45,0.71,-15.81
lb60-z0.65-vol1.5-5,true,118.6562,60,0.65,1.5,5,825,35.91,0.37,0.58,-12.82,1.15,14,18,39,5.48,1.73,2.52,-4.43,1.48,864,43.36,0.4,0.63,-12.82
lb30-z0.65-vol2.5-8,true,118.5361,30,0.65,2.5,8,567,41.07,0.43,0.7,-9.73,1.21,12,17,45,10.18,2.41,4.33,-2.11,1.89,612,55.42,0.51,0.83,-9.73
lb30-z0.65-vol2.5-99,true,118.5361,30,0.65,2.5,99,567,41.07,0.43,0.7,-9.73,1.21,12,17,45,10.18,2.41,4.33,-2.11,1.89,612,55.42,0.51,0.83,-9.73
lb60-z0.65-vol1.5-4,true,118.3153,60,0.65,1.5,4,694,36.51,0.42,0.66,-9.67,1.2,11,16,34,5.47,2.5,3.5,-2.08,1.76,728,43.98,0.46,0.72,-9.67
lb60-z0.65-vol2-5,true,118.2535,60,0.65,2,5,723,36.94,0.38,0.6,-11.23,1.17,14,18,39,5.48,1.73,2.52,-4.43,1.48,762,44.44,0.42,0.66,-11.23
lb30-z0.35-vol3-5,true,118.199,30,0.35,3,5,529,43.46,0.48,0.76,-13.66,1.25,10,16,36,8.74,2.81,4.31,-2.08,2.26,565,56.01,0.56,0.87,-13.66
lb60-z0.8-vol2-6,true,118.0451,60,0.8,2,6,619,40.53,0.43,0.69,-10.15,1.21,11,18,39,6.02,1.57,2.75,-2.11,1.57,658,48.99,0.47,0.75,-10.15
lb60-z0.8-vol2-8,true,118.0451,60,0.8,2,8,619,40.53,0.43,0.69,-10.15,1.21,11,18,41,7.66,1.88,3.47,-2.11,1.68,660,51.3,0.48,0.78,-10.15
lb60-z0.8-vol2-99,true,118.0451,60,0.8,2,99,619,40.53,0.43,0.69,-10.15,1.21,11,18,41,7.66,1.88,3.47,-2.11,1.68,660,51.3,0.48,0.78,-10.15
lb60-z0.8-vol2-5,true,117.8612,60,0.8,2,5,575,38.65,0.43,0.69,-7.45,1.22,11,18,35,6.61,2.25,3.87,-2.11,1.71,610,47.81,0.48,0.77,-7.45
lb30-z1-vol2.5-8,true,117.0674,30,1,2.5,8,342,35.6,0.47,0.72,-7.25,1.32,13,17,33,4.61,1.33,2.41,-2.08,1.51,375,41.85,0.5,0.77,-7.25
lb30-z1-vol2.5-99,true,117.0674,30,1,2.5,99,342,35.6,0.47,0.72,-7.25,1.32,13,17,33,4.61,1.33,2.41,-2.08,1.51,375,41.85,0.5,0.77,-7.25
lb60-z0.5-vol1.5-4,true,116.8373,60,0.5,1.5,4,826,34.26,0.37,0.57,-9.42,1.16,12,16,40,6.99,2.96,4.29,-2.08,1.82,866,43.64,0.43,0.65,-9.42
lb20-z0.5-vol2.5-5,true,116.5194,20,0.5,2.5,5,590,40.99,0.43,0.68,-11.21,1.22,11,17,47,5.4,1.55,2.51,-2.08,1.5,637,48.61,0.47,0.73,-11.21
lb20-z0.5-vol2.5-6,true,116.3365,20,0.5,2.5,6,667,40.48,0.4,0.62,-10.38,1.18,12,17,47,5.4,1.55,2.51,-2.08,1.5,714,48.07,0.43,0.68,-10.38
lb30-z0.5-vol3-8,true,116.3063,30,0.5,3,8,525,40.44,0.45,0.74,-11.06,1.23,10,16,44,9.46,2.18,3.35,-4.43,1.77,569,53.73,0.52,0.85,-11.06
lb30-z0.5-vol3-99,true,116.3063,30,0.5,3,99,525,40.44,0.45,0.74,-11.06,1.23,10,16,44,9.46,2.18,3.35,-4.43,1.77,569,53.73,0.52,0.85,-11.06
lb60-z0.65-vol3-8,true,116.0009,60,0.65,3,8,452,34.52,0.42,0.73,-10.47,1.23,13,16,34,10.29,2.77,4.13,-4.43,2.04,486,48.37,0.51,0.88,-10.47
lb60-z0.65-vol3-99,true,116.0009,60,0.65,3,99,452,34.52,0.42,0.73,-10.47,1.23,13,16,34,10.29,2.77,4.13,-4.43,2.04,486,48.37,0.51,0.88,-10.47
lb60-z0.35-vol2.5-5,true,115.8049,60,0.35,2.5,5,727,41.67,0.41,0.65,-19.17,1.18,12,16,52,8.3,2.38,3.57,-4.43,1.57,779,53.42,0.47,0.74,-19.17
lb40-z0.35-vol3-6,true,115.4505,40,0.35,3,6,666,42.19,0.42,0.68,-13.42,1.19,10,16,31,6.72,1.92,2.87,-4.43,1.7,697,51.75,0.47,0.75,-13.42
lb20-z0.5-vol2-5,true,115.3865,20,0.5,2,5,788,36.31,0.37,0.57,-10.87,1.16,12,18,49,5.46,1.53,2.52,-2.08,1.47,837,43.75,0.41,0.63,-10.87
lb30-z0.5-vol2-4,true,115.17,30,0.5,2,4,666,33.55,0.39,0.6,-8.59,1.18,12,18,33,3.75,1.42,2.8,-1.66,1.55,699,38.56,0.42,0.64,-8.59
lb30-z0.65-vol2-8,true,115.0063,30,0.65,2,8,764,35,0.36,0.56,-11.01,1.15,13,18,45,10.18,2.41,4.33,-2.11,1.89,809,48.74,0.43,0.69,-11.01
lb30-z0.65-vol2-99,true,115.0063,30,0.65,2,99,764,35,0.36,0.56,-11.01,1.15,13,18,45,10.18,2.41,4.33,-2.11,1.89,809,48.74,0.43,0.69,-11.01
lb30-z0.65-vol3-8,true,114.6135,30,0.65,3,8,427,35.46,0.44,0.75,-9.73,1.25,11,16,35,12.09,3.14,5.42,-2.11,2.59,462,51.83,0.55,0.95,-9.73
lb30-z0.65-vol3-99,true,114.6135,30,0.65,3,99,427,35.46,0.44,0.75,-9.73,1.25,11,16,35,12.09,3.14,5.42,-2.11,2.59,462,51.83,0.55,0.95,-9.73
lb40-z0.5-vol2.5-6,true,114.2351,40,0.5,2.5,6,684,36.84,0.38,0.6,-11.02,1.17,12,17,47,4.21,1.03,1.54,-4.43,1.31,731,42.6,0.4,0.63,-11.02
lb20-z0.35-vol3-6,true,113.9714,20,0.35,3,6,595,38.15,0.4,0.62,-10.65,1.19,12,16,35,6.84,2.28,3.26,-2.39,2.05,630,47.6,0.45,0.7,-10.65
lb20-z0.5-vol2.5-8,true,113.9288,20,0.5,2.5,8,690,39.44,0.38,0.6,-12.66,1.17,12,17,54,7.64,1.67,2.64,-4.43,1.5,744,50.09,0.43,0.68,-12.66
lb20-z0.5-vol2.5-99,true,113.9288,20,0.5,2.5,99,690,39.44,0.38,0.6,-12.66,1.17,12,17,56,7.36,1.61,2.56,-4.43,1.46,746,49.7,0.43,0.68,-12.66
lb40-z1-vol0-8,true,113.8166,40,1,0,8,539,32.7,0.4,0.61,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,569,39.6,0.44,0.68,-9.04
lb40-z1-vol0-99,true,113.8166,40,1,0,99,539,32.7,0.4,0.61,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,569,39.6,0.44,0.68,-9.04
lb40-z1-vol1-8,true,113.8166,40,1,1,8,539,32.7,0.4,0.61,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,569,39.6,0.44,0.68,-9.04
lb40-z1-vol1-99,true,113.8166,40,1,1,99,539,32.7,0.4,0.61,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,569,39.6,0.44,0.68,-9.04
lb40-z1-vol2.5-8,true,113.5619,40,1,2.5,8,339,32.21,0.45,0.7,-6.06,1.3,12,16,30,5.2,1.89,3.27,-2.08,1.66,369,39.09,0.49,0.78,-6.06
lb40-z1-vol2.5-99,true,113.5619,40,1,2.5,99,339,32.21,0.45,0.7,-6.06,1.3,12,16,30,5.2,1.89,3.27,-2.08,1.66,369,39.09,0.49,0.78,-6.06
lb40-z0.35-vol2.5-8,true,113.286,40,0.35,2.5,8,844,41.73,0.38,0.59,-15.81,1.15,10,17,67,10.21,2.08,3.3,-4.43,1.57,911,56.21,0.45,0.7,-15.81
lb40-z0.35-vol2.5-99,true,113.286,40,0.35,2.5,99,844,41.73,0.38,0.59,-15.81,1.15,10,17,67,10.21,2.08,3.3,-4.43,1.57,911,56.21,0.45,0.7,-15.81
lb40-z1-vol2-8,true,112.8576,40,1,2,8,469,30.73,0.39,0.59,-6.4,1.22,14,18,30,5.2,1.89,3.27,-2.08,1.66,499,37.53,0.43,0.66,-6.4
lb40-z1-vol2-99,true,112.8576,40,1,2,99,469,30.73,0.39,0.59,-6.4,1.22,14,18,30,5.2,1.89,3.27,-2.08,1.66,499,37.53,0.43,0.66,-6.4
lb40-z1-vol1.5-8,true,112.7405,40,1,1.5,8,536,31.91,0.39,0.6,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,566,38.77,0.43,0.67,-9.04
lb40-z1-vol1.5-99,true,112.7405,40,1,1.5,99,536,31.91,0.39,0.6,-9.04,1.21,13,18,30,5.2,1.89,3.27,-2.08,1.66,566,38.77,0.43,0.67,-9.04
lb40-z0.35-vol2-4,true,112.5997,40,0.35,2,4,843,35.51,0.37,0.56,-12.34,1.15,10,18,44,6.88,2.93,4.49,-2.41,1.69,887,44.83,0.43,0.64,-12.34
lb20-z0.35-vol3-5,true,112.3159,20,0.35,3,5,504,33.97,0.4,0.62,-10.88,1.21,13,16,35,6.84,2.28,3.26,-2.39,2.05,539,43.14,0.46,0.71,-10.88
lb30-z0.35-vol2-4,true,112.3039,30,0.35,2,4,790,33.67,0.36,0.55,-10.83,1.15,11,18,40,3.68,1.36,2.63,-1.77,1.46,830,38.59,0.39,0.59,-10.83
lb20-z0.35-vol3-8,true,111.986,20,0.35,3,8,624,37.21,0.38,0.6,-12.5,1.18,12,16,43,9.31,2.2,3.11,-4.43,1.84,667,49.99,0.45,0.71,-12.5
lb20-z0.35-vol3-99,true,111.986,20,0.35,3,99,624,37.21,0.38,0.6,-12.5,1.18,12,16,46,9.05,2.13,3.02,-4.43,1.78,670,49.64,0.45,0.7,-12.5
lb30-z0.5-vol2.5-5,true,111.9642,30,0.5,2.5,5,596,38.57,0.4,0.62,-12.25,1.2,11,17,42,4.85,1.5,2.26,-2.08,1.5,638,45.28,0.43,0.67,-12.25
lb30-z0.5-vol2.5-8,true,110.0377,30,0.5,2.5,8,689,37.5,0.37,0.58,-14.39,1.16,11,17,57,8.1,1.74,2.76,-4.43,1.5,746,48.64,0.42,0.67,-14.39
lb30-z0.5-vol2.5-99,true,110.0377,30,0.5,2.5,99,689,37.5,0.37,0.58,-14.39,1.16,11,17,57,8.1,1.74,2.76,-4.43,1.5,746,48.64,0.42,0.67,-14.39
lb30-z0.35-vol2.5-5,true,109.6313,30,0.35,2.5,5,718,38.87,0.38,0.58,-15.62,1.17,10,17,51,7.5,2.13,3.32,-2.08,1.68,769,49.28,0.43,0.66,-15.62
lb60-z0.5-vol3-6,true,109.1711,60,0.5,3,6,551,33.58,0.38,0.62,-11.46,1.19,11,16,33,6.41,1.82,2.8,-4.43,1.61,584,42.15,0.42,0.69,-11.46
lb60-z0.5-vol3-8,true,109.1711,60,0.5,3,8,551,33.58,0.38,0.62,-11.46,1.19,11,16,40,10.5,2.73,4.18,-4.43,1.92,591,47.61,0.46,0.76,-11.46
lb60-z0.5-vol3-99,true,109.1711,60,0.5,3,99,551,33.58,0.38,0.62,-11.46,1.19,11,16,40,10.5,2.73,4.18,-4.43,1.92,591,47.61,0.46,0.76,-11.46
lb40-z0.35-vol3-8,true,108.804,40,0.35,3,8,676,36.66,0.37,0.59,-13.56,1.16,10,16,44,11.17,2.82,4.38,-4.43,1.93,720,51.92,0.46,0.72,-13.56
lb40-z0.35-vol3-99,true,108.804,40,0.35,3,99,676,36.66,0.37,0.59,-13.56,1.16,10,16,44,11.17,2.82,4.38,-4.43,1.93,720,51.92,0.46,0.72,-13.56
lb30-z1-vol2-8,true,107.5481,30,1,2,8,469,28.53,0.37,0.55,-8.51,1.21,13,18,33,4.61,1.33,2.41,-2.08,1.51,502,34.46,0.4,0.61,-8.51
lb30-z1-vol2-99,true,107.5481,30,1,2,99,469,28.53,0.37,0.55,-8.51,1.21,13,18,33,4.61,1.33,2.41,-2.08,1.51,502,34.46,0.4,0.61,-8.51
lb40-z0.5-vol2.5-5,true,106.4626,40,0.5,2.5,5,584,32.44,0.37,0.58,-14.89,1.18,11,17,39,5.52,2.44,3.47,-2.08,1.66,623,39.75,0.41,0.65,-14.89
lb20-z0.5-vol3-8,true,103.3048,20,0.5,3,8,508,29.89,0.35,0.54,-10.05,1.17,11,16,36,7.31,1.8,2.56,-4.43,1.72,544,39.39,0.4,0.63,-10.05
lb20-z0.5-vol3-99,true,103.3048,20,0.5,3,99,508,29.89,0.35,0.54,-10.05,1.17,11,16,38,7.03,1.73,2.49,-4.43,1.66,546,39.03,0.4,0.62,-10.05
lb20-z0.5-vol2.5-4,true,100.929,20,0.5,2.5,4,433,25.61,0.35,0.52,-8.3,1.21,11,17,33,1.9,0.74,1.52,-1.66,1.25,466,28,0.35,0.54,-8.3
lb30-z0.8-vol3-4,false,187.4946,30,0.8,3,4,175,45.92,0.94,1.76,-3.29,2.16,14,16,15,3.15,2.1,5.48,-0.76,2.97,190,50.52,0.96,1.81,-3.29
lb30-z0.65-vol3-4,false,183.9851,30,0.65,3,4,220,51.23,0.91,1.73,-4.77,1.94,14,16,18,5.86,2.92,10.02,-0.71,3.99,238,60.09,0.97,1.87,-4.77
lb30-z2-vol3-5,false,175.2508,30,2,3,5,28,13.38,0.74,1.61,-1.81,3.91,10,13,5,0.36,2.47,14.51,-0.12,2.86,33,13.79,0.73,1.46,-1.81
lb30-z2-vol3-6,false,172.4803,30,2,3,6,30,13.19,0.72,1.64,-1.81,3.59,11,14,6,3.04,3,98.02,-0.12,16.64,36,16.63,0.76,1.75,-1.81
lb30-z2-vol3-8,false,172.4803,30,2,3,8,30,13.19,0.72,1.64,-1.81,3.59,11,14,7,3.82,3.74,112.12,-0.12,20.5,37,17.51,0.79,1.81,-1.81
lb30-z2-vol3-99,false,172.4803,30,2,3,99,30,13.19,0.72,1.64,-1.81,3.59,11,14,7,3.82,3.74,112.12,-0.12,20.5,37,17.51,0.79,1.81,-1.81
lb30-z1-vol3-4,false,164.0368,30,1,3,4,133,35.16,0.81,1.48,-3.04,2.16,12,15,12,2.23,1.55,3.97,-0.78,2.59,145,38.18,0.82,1.51,-3.04
lb60-z2-vol3-6,false,162.0193,60,2,3,6,33,12.77,0.69,1.49,-1.81,3.31,11,13,8,7.65,6.79,0,-0.07,101.86,41,21.4,0.88,2.08,-1.81
lb60-z2-vol3-8,false,162.0193,60,2,3,8,33,12.77,0.69,1.49,-1.81,3.31,11,13,8,7.65,6.79,0,-0.07,101.86,41,21.4,0.88,2.08,-1.81
lb60-z2-vol3-99,false,162.0193,60,2,3,99,33,12.77,0.69,1.49,-1.81,3.31,11,13,8,7.65,6.79,0,-0.07,101.86,41,21.4,0.88,2.08,-1.81
lb60-z2-vol3-4,false,161.9924,60,2,3,4,21,9.43,0.69,1.08,-1.81,4.91,7,9,5,2.11,4.12,0,-0.07,29.43,26,11.73,0.76,1.21,-1.81
lb60-z0.8-vol2.5-4,false,161.2654,60,0.8,2.5,4,284,52.28,0.78,1.34,-4.58,1.68,13,14,31,4.07,1.9,2.77,-2.08,1.57,315,58.49,0.79,1.32,-4.58
lb30-z0.5-vol3-4,false,160.9791,30,0.5,3,4,273,48.04,0.78,1.4,-7.22,1.66,13,16,20,5.05,2.36,5.81,-1.03,2.75,293,55.52,0.83,1.5,-7.22
lb40-z0.8-vol2.5-4,false,158.5938,40,0.8,2.5,4,311,53.74,0.76,1.2,-5.54,1.64,15,17,27,3.43,1.72,2.53,-2.08,1.51,338,59.01,0.77,1.2,-5.54
lb40-z0.8-vol3-4,false,157.8963,40,0.8,3,4,211,41.62,0.77,1.35,-4.61,1.78,13,16,15,4.83,3.95,4.84,-2.08,2.55,226,48.46,0.81,1.38,-4.61
