chartIndex,date,equityPct,benchmarkPct,drawdownPct,activeReturnPct,position,signal,netReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,indexReturnPct,split,thesisKind,priorCloseThesisKind,equityUsd,component,researchInstrument,signalInstrument,direction,sourceId,confidence
117,2021-06-22,13.4024,13.4225,-1.2155,-0.0132,0,0,0.5993,0.01764083,0.58164559,0.6125,train,index-fallback,index-fallback,113402.39,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
118,2021-06-23,13.3068,13.3248,-1.2987,0.0018,0,0,-0.0843,0.03579109,-0.12010253,-0.0861,train,index-fallback,index-fallback,113306.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
119,2021-06-24,13.9512,13.9831,-0.7374,-0.0122,0,0,0.5687,0.54203729,0.02666345,0.5809,train,index-fallback,index-fallback,113951.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
120,2021-06-25,14.2658,14.3045,-0.4634,-0.0059,0,0,0.2761,0.22161854,0.05446589,0.282,train,index-fallback,index-fallback,114265.79,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
121,2021-06-28,14.7258,14.7752,-0.0626,-0.0092,0,0,0.4026,0.18715743,0.21543731,0.4118,train,index-fallback,index-fallback,114725.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
122,2021-06-29,14.8384,14.8899,0,-0.0018,0,0,0.0981,0.07497403,0.02307992,0.0999,train,index-fallback,index-fallback,114838.37,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
123,2021-06-30,14.902,14.9552,0,-0.0014,0,0,0.0554,-0.08210902,0.13750565,0.0568,train,index-fallback,index-fallback,114901.99,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
124,2021-07-01,14.8525,15.474,-0.0431,-0.4944,0.4375,0.5809,-0.0431,0.13616024,-0.17921158,0.4513,train,summer-heat-long,index-fallback,114852.47,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5809
125,2021-07-02,15.8424,16.4365,0,0.0283,0.4375,0.5809,0.8619,0.28729835,0.57459125,0.8336,train,summer-heat-long,summer-heat-long,115842.38,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5809
126,2021-07-06,15.605,16.3546,-0.2049,-0.1345,0.4375,0.5809,-0.2049,-0.30339778,0.09846747,-0.0704,train,summer-heat-long,summer-heat-long,115605.02,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5809
127,2021-07-07,14.7556,16.7206,-0.9382,-1.0494,0,0,-0.7348,-0.73768883,0.00290178,0.3146,train,index-fallback,summer-heat-long,114755.56,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
128,2021-07-08,13.9158,15.8495,-1.6631,0.0145,0,0,-0.7318,-1.29524686,0.56348297,-0.7463,train,index-fallback,index-fallback,113915.77,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
129,2021-07-09,14.9934,16.9688,-0.7329,-0.0201,0,0,0.946,0.25613324,0.68987643,0.9661,train,index-fallback,index-fallback,114993.42,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
130,2021-07-12,15.4119,17.4039,-0.3716,-0.008,0,0,0.3639,0.07414762,0.28978298,0.372,train,index-fallback,index-fallback,115411.88,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
131,2021-07-13,15.1041,17.0844,-0.6373,0.0055,0,0,-0.2667,-0.16660351,-0.10006015,-0.2721,train,index-fallback,index-fallback,115104.08,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
132,2021-07-14,15.2641,17.2508,-0.4992,-0.0031,0,0,0.139,0.44009206,-0.30105627,0.1421,train,index-fallback,index-fallback,115264.07,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
133,2021-07-15,14.8167,16.7856,-0.8854,0.0087,0,0,-0.3881,-0.25202191,-0.13604901,-0.3968,train,index-fallback,index-fallback,114816.73,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
134,2021-07-16,13.9385,15.8725,-1.6435,0.0168,0,0,-0.7649,0.26693312,-1.03186935,-0.7818,train,index-fallback,index-fallback,113938.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
135,2021-07-19,12.4252,14.3005,-2.9499,0.0286,0,0,-1.3282,-1.14516514,-0.18298565,-1.3567,train,index-fallback,index-fallback,112425.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
136,2021-07-20,13.9528,15.8559,-1.6312,-0.002,0.4375,0.7381,1.3588,0.189193,1.16965641,1.3608,train,summer-heat-long,index-fallback,113952.8,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7381
137,2021-07-21,14.7529,16.8015,-0.9405,-0.1141,0.4375,0.7381,0.7021,0.25920746,0.44286978,0.8162,train,summer-heat-long,summer-heat-long,114752.86,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7381
138,2021-07-22,15.956,17.1655,0,0.7369,0.4375,0.7381,1.0485,0.09732222,0.95120145,0.3116,train,summer-heat-long,summer-heat-long,115956.05,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7381
139,2021-07-23,16.9425,18.3604,0,-0.1692,0,0,0.8507,0.30456007,0.54613444,1.0199,train,index-fallback,summer-heat-long,116942.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
140,2021-07-26,17.2078,18.6344,0,-0.0047,0,0,0.2269,-0.11385819,0.34072226,0.2315,train,index-fallback,index-fallback,117207.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
141,2021-07-27,16.5528,17.9576,-0.5589,0.0116,0,0,-0.5589,-0.19992881,-0.35898181,-0.5705,train,index-fallback,index-fallback,116552.75,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
142,2021-07-28,16.5847,17.9912,-0.5317,-0.0011,0,0,0.0274,0.16483527,-0.13742994,0.0285,train,index-fallback,index-fallback,116584.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
143,2021-07-29,17.0186,18.4393,-0.1614,-0.0075,0,0,0.3722,0.17172773,0.200431,0.3797,train,index-fallback,index-fallback,117018.61,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
144,2021-07-30,16.4546,17.8566,-0.6427,0.0099,0,0,-0.482,-0.70317274,0.22114429,-0.4919,train,index-fallback,index-fallback,116454.59,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
145,2021-08-02,16.2671,17.6632,-0.8026,0.0031,0,0,-0.161,0.41230988,-0.57326879,-0.1641,train,index-fallback,index-fallback,116267.09,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
146,2021-08-03,17.5835,18.5665,0,0.3644,0.4375,0.7139,1.1322,0.19317627,0.93899032,0.7677,train,summer-heat-long,index-fallback,117583.47,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7139
147,2021-08-04,18.4857,18.1491,0,1.1194,0.4375,0.7139,0.7673,0.34713551,0.4201521,-0.3521,train,summer-heat-long,summer-heat-long,118485.69,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7139
148,2021-08-05,18.9644,18.8879,0,-0.2213,0.4375,0.7139,0.404,0.3788867,0.02514695,0.6253,train,summer-heat-long,summer-heat-long,118964.37,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7139
149,2021-08-06,18.8669,18.9485,-0.0819,-0.1328,0,0,-0.0819,-0.12031761,0.03846052,0.051,train,index-fallback,summer-heat-long,118866.94,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
150,2021-08-09,18.8206,18.9013,-0.1209,0.0007,0,0,-0.039,0.00984382,-0.04880277,-0.0397,train,index-fallback,index-fallback,118820.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
151,2021-08-10,18.819,18.8998,-0.1222,-0.0001,0,0,-0.0013,0.11332,-0.11462055,-0.0012,train,index-fallback,index-fallback,118819.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
152,2021-08-11,19.002,19.0863,0,-0.0028,0,0,0.154,0.26398119,-0.10995486,0.1568,train,index-fallback,index-fallback,119002.02,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
153,2021-08-12,19.359,19.4512,0,-0.0065,0,0,0.3,-0.05535551,0.35534574,0.3064,train,index-fallback,index-fallback,119359.02,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
154,2021-08-13,19.6245,19.7226,0,-0.0049,0,0,0.2224,0.11460243,0.10774889,0.2272,train,index-fallback,index-fallback,119624.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
155,2021-08-16,19.8611,19.9642,0,-0.004,0,0,0.1978,-0.29320362,0.49102376,0.2018,train,index-fallback,index-fallback,119861.09,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
156,2021-08-17,19.0347,19.1192,-0.6895,0.0148,0,0,-0.6895,-0.63164001,-0.05785406,-0.7043,train,index-fallback,index-fallback,119034.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
157,2021-08-18,17.7494,17.8662,-1.7618,-0.0278,0.4375,0.6526,-1.0797,-0.23300557,-0.84667381,-1.0519,train,summer-heat-long,index-fallback,117749.43,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6526
158,2021-08-19,18.3737,18.1102,-1.2409,0.3233,0.4375,0.6526,0.5302,-0.81072342,1.34097112,0.207,train,summer-heat-long,summer-heat-long,118373.74,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6526
159,2021-08-20,18.7899,19.1027,-0.8937,-0.4887,0.4375,0.6526,0.3516,0.89400659,-0.5424436,0.8403,train,summer-heat-long,summer-heat-long,118789.94,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6526
160,2021-08-23,20.7249,20.2997,0,0.6239,0.4375,0.5575,1.6289,0.65070372,0.97817439,1.005,train,summer-heat-long,summer-heat-long,120724.91,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5575
161,2021-08-24,20.2885,20.5317,-0.3615,-0.5545,0.4375,0.5575,-0.3615,-0.15668089,-0.20482676,0.1929,train,summer-heat-long,summer-heat-long,120288.49,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5575
162,2021-08-25,20.6951,20.7237,-0.0247,0.1787,0.4375,0.5575,0.338,0.21803632,0.11999674,0.1593,train,summer-heat-long,summer-heat-long,120695.07,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5575
163,2021-08-26,20.9552,20.02,0,0.7983,0,0,0.2155,0.74054542,-0.52506382,-0.5829,train,index-fallback,summer-heat-long,120955.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
164,2021-08-27,22.0227,21.1009,0,-0.018,0,0,0.8826,0.19572958,0.68687186,0.9006,train,index-fallback,index-fallback,122022.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
165,2021-08-30,22.7326,21.82,0,-0.0119,0,0,0.5818,0.19596046,0.38586948,0.5938,train,index-fallback,index-fallback,122732.64,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
166,2021-08-31,22.5454,21.6302,-0.1526,0.0032,0,0,-0.1526,-0.00621459,-0.14639318,-0.1558,train,index-fallback,index-fallback,122545.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
167,2021-09-01,22.6903,21.777,-0.0345,-0.0023,0,0,0.1183,0.2517441,-0.13339563,0.1207,train,index-fallback,index-fallback,122690.33,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
168,2021-09-02,22.9682,22.0585,0,-0.0045,0,0,0.2265,0.31865025,-0.0921049,0.2311,train,index-fallback,index-fallback,122968.22,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
169,2021-09-03,23.0035,22.0944,0,-0.0007,0,0,0.0287,-0.26863465,0.29730811,0.0294,train,index-fallback,index-fallback,123003.51,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
170,2021-09-07,21.7686,21.7675,-1.004,-0.7363,0.4375,0.8083,-1.004,-0.05138273,-0.95263604,-0.2677,train,summer-heat-long,index-fallback,121768.56,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8083
171,2021-09-08,25.5679,21.5914,0,3.2647,0.4375,0.8083,3.1201,2.43953678,0.6805401,-0.1446,train,summer-heat-long,summer-heat-long,125567.86,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8083
172,2021-09-09,26.2462,21.0696,0,0.9693,0.4375,0.8083,0.5402,-0.30289568,0.84305715,-0.4292,train,summer-heat-long,summer-heat-long,126246.17,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8083
173,2021-09-10,24.9554,20.141,-1.0224,-0.2554,0,0,-1.0224,0.203345,-1.22573353,-0.767,train,index-fallback,summer-heat-long,124955.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
174,2021-09-13,25.1661,20.3476,-0.8555,-0.0034,0,0,0.1686,0.68553772,-0.51689751,0.172,train,index-fallback,index-fallback,125166.11,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
175,2021-09-14,24.5872,19.7797,-1.3141,0.0094,0,0,-0.4625,0.36236849,-0.82487819,-0.4719,train,index-fallback,index-fallback,124587.21,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
176,2021-09-15,25.5798,20.7537,-0.5278,-0.0165,0,0,0.7967,0.09705183,0.69962286,0.8132,train,index-fallback,index-fallback,125579.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
177,2021-09-16,25.4273,20.6042,-0.6486,0.0024,0,0,-0.1214,-0.1715195,0.0501691,-0.1238,train,index-fallback,index-fallback,125427.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
178,2021-09-17,24.179,19.3791,-1.6374,0.0205,0,0,-0.9953,-0.18396524,-0.8113331,-1.0158,train,index-fallback,index-fallback,124178.97,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
179,2021-09-20,22.0972,17.3362,-3.2864,0.0349,0,0,-1.6764,-1.45744504,-0.2189429,-1.7113,train,index-fallback,index-fallback,122097.23,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
180,2021-09-21,22.0119,17.2527,-3.354,0.0014,0,0,-0.0699,0.54828934,-0.61815983,-0.0712,train,index-fallback,index-fallback,122011.89,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
181,2021-09-22,22.6418,18.3791,-2.855,-0.4443,0.4375,0.748,0.5163,0.48229886,0.03403698,0.9607,train,summer-heat-long,index-fallback,122641.83,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.748
182,2021-09-23,26.4929,19.7385,0,1.9918,0.4375,0.748,3.1401,1.08254368,2.05757325,1.1483,train,summer-heat-long,summer-heat-long,126492.91,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.748
183,2021-09-24,27.991,19.9275,0,1.0264,0.4375,0.748,1.1843,0.03596545,1.14830928,0.1579,train,summer-heat-long,summer-heat-long,127990.97,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.748
184,2021-09-27,31.0877,19.4651,0,2.8051,0,0,2.4195,2.44786625,-0.02835839,-0.3856,train,index-fallback,summer-heat-long,131087.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
185,2021-09-28,28.3307,16.9005,-2.1032,0.0435,0,0,-2.1032,-0.77937175,-1.32383629,-2.1467,train,index-fallback,index-fallback,128330.67,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
186,2021-09-29,28.4249,16.9877,-2.0313,-0.0012,0,0,0.0734,0.29928388,-0.22587053,0.0746,train,index-fallback,index-fallback,128424.87,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
187,2021-09-30,27.0538,15.7135,-3.0773,0.0216,0,0,-1.0676,0.36645341,-1.43406238,-1.0892,train,index-fallback,index-fallback,127053.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
188,2021-10-01,28.3999,16.9661,-2.0504,-0.023,0,0,1.0595,0.40191558,0.65758572,1.0825,train,index-fallback,index-fallback,128399.94,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
189,2021-10-04,26.651,15.3377,-3.3845,0.0301,0,0,-1.3621,-0.29123226,-1.07084446,-1.3922,train,index-fallback,index-fallback,126651,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
190,2021-10-05,27.9355,16.5317,-2.4047,-0.021,0,0,1.0142,0.31960768,0.69457813,1.0352,train,index-fallback,index-fallback,127935.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
191,2021-10-06,28.5525,17.1049,-1.934,-0.0096,0,0,0.4823,-0.85337195,1.33566065,0.4919,train,index-fallback,index-fallback,128552.53,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
192,2021-10-07,29.6415,18.1168,-1.1032,-0.0171,0,0,0.8471,0.81048693,0.0365714,0.8641,train,index-fallback,index-fallback,129641.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
193,2021-10-08,29.3258,17.8232,-1.3441,0.0051,0,0,-0.2435,0.22438574,-0.46789654,-0.2486,train,index-fallback,index-fallback,129325.82,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
194,2021-10-11,28.3956,16.9576,-2.0537,0.0153,0,0,-0.7193,-0.19984716,-0.51947748,-0.7346,train,index-fallback,index-fallback,128395.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
195,2021-10-12,28.109,16.6909,-2.2723,0.0048,0,0,-0.2232,0.27108206,-0.4943005,-0.2281,train,index-fallback,index-fallback,128109,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
196,2021-10-13,28.6237,17.1701,-1.8796,-0.0089,0,0,0.4018,0.30325482,0.09856392,0.4107,train,index-fallback,index-fallback,128623.74,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
197,2021-10-14,30.7826,19.1788,-0.2328,-0.0359,0,0,1.6784,0.92044276,0.757961,1.7143,train,index-fallback,index-fallback,130782.56,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
198,2021-10-15,31.746,20.0752,0,-0.0155,0,0,0.7367,0.49533528,0.24134596,0.7522,train,index-fallback,index-fallback,131746.04,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
199,2021-10-18,32.3179,20.6073,0,-0.009,0,0,0.4341,-0.4004913,0.83456452,0.4431,train,index-fallback,index-fallback,132317.95,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
200,2021-10-19,33.3094,21.5298,0,-0.0156,0,0,0.7493,0.36383134,0.38547632,0.7649,train,index-fallback,index-fallback,133309.41,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
201,2021-10-20,33.6893,21.8839,0,-0.0064,0,0,0.285,0.10249135,0.18248093,0.2914,train,index-fallback,index-fallback,133689.34,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
202,2021-10-21,34.1114,22.2764,0,-0.0064,0,0,0.3157,-0.15438296,0.47006974,0.322,train,index-fallback,index-fallback,134111.4,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
203,2021-10-22,33.7808,21.9697,-0.2465,0.0043,0,0,-0.2465,-0.15438602,-0.0920778,-0.2508,train,index-fallback,index-fallback,133780.81,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
204,2021-10-25,34.5955,22.7279,0,-0.0126,0,0,0.609,0.2752838,0.33367819,0.6216,train,index-fallback,index-fallback,134595.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
205,2021-10-26,34.7682,22.888,0,-0.0022,0,0,0.1283,0.40584684,-0.27754354,0.1305,train,index-fallback,index-fallback,134768.22,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
206,2021-10-27,34.3845,22.5306,-0.2847,0.0061,0,0,-0.2847,0.12548304,-0.4102327,-0.2909,train,index-fallback,index-fallback,134384.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
207,2021-10-28,35.7,23.7556,0,-0.0208,0,0,0.9789,0.36376124,0.61515618,0.9998,train,index-fallback,index-fallback,135700.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
208,2021-10-29,36.0313,24.0635,0,-0.0047,0,0,0.2441,-0.58924063,0.83330901,0.2488,train,index-fallback,index-fallback,136031.27,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
209,2021-11-01,36.335,24.3463,0,-0.0046,0,0,0.2233,0.21809958,0.00522306,0.2279,train,index-fallback,index-fallback,136335.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
210,2021-11-02,36.8616,24.8366,0,-0.0081,0,0,0.3862,-0.00390438,0.39010683,0.3943,train,index-fallback,index-fallback,136861.55,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
211,2021-11-03,37.801,25.7103,0,-0.0135,0,0,0.6864,-0.0677612,0.75419299,0.6999,train,index-fallback,index-fallback,137800.97,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
212,2021-11-04,38.6489,26.4999,0,-0.0128,0,0,0.6153,0.17322591,0.44209693,0.6281,train,index-fallback,index-fallback,138648.86,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
213,2021-11-05,39.043,26.8672,0,-0.0062,0,0,0.2843,0.50601943,-0.22175878,0.2904,train,index-fallback,index-fallback,139043.04,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
214,2021-11-08,39.1395,26.9573,0,-0.0016,0,0,0.0694,0.21514378,-0.14578482,0.071,train,index-fallback,index-fallback,139139.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
215,2021-11-09,38.5725,26.4294,-0.4075,0.0083,0,0,-0.4075,0.12111853,-0.52859072,-0.4158,train,index-fallback,index-fallback,138572.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
216,2021-11-10,37.8319,25.2431,-0.9398,0.4038,0.1183,1,-0.5345,-0.44306239,-0.09139176,-0.9383,train,reversion-long,index-fallback,137831.87,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
217,2021-11-11,38.0224,25.3433,-0.8029,0.0583,0,0,0.1382,0.48767809,-0.34946466,0.08,train,index-fallback,reversion-long,138022.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
218,2021-11-12,39.1096,26.3511,-0.0215,-0.0164,0,0,0.7877,0.29149158,0.49617104,0.804,train,index-fallback,index-fallback,139109.56,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
219,2021-11-15,39.1552,26.3934,0,-0.0007,0,0,0.0328,0.31339385,-0.28054843,0.0335,train,index-fallback,index-fallback,139155.19,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
220,2021-11-16,39.7698,26.9632,0,-0.0091,0,0,0.4417,-0.07700669,0.51870572,0.4508,train,index-fallback,index-fallback,139769.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
221,2021-11-17,39.5143,26.726,-0.1828,0.0039,0,0,-0.1828,-0.01283397,-0.16998906,-0.1868,train,index-fallback,index-fallback,139514.33,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
222,2021-11-18,40.1751,27.3376,0,-0.009,0,0,0.4736,0.3043357,0.16921574,0.4826,train,index-fallback,index-fallback,140175.07,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
223,2021-11-19,40.1297,27.2946,-0.0324,0.0014,0,0,-0.0324,0.09299714,-0.12540029,-0.0338,train,index-fallback,index-fallback,140129.66,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
224,2021-11-22,39.5271,26.7355,-0.4623,0.0092,0,0,-0.43,0.43044649,-0.86044558,-0.4392,train,index-fallback,index-fallback,139527.1,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
225,2021-11-23,39.5391,26.7456,-0.4537,0.0006,0,0,0.0086,-0.12487253,0.13348156,0.008,train,index-fallback,index-fallback,139539.1,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
226,2021-11-24,39.8951,27.0744,-0.1998,-0.0043,0,0,0.2551,-0.47188798,0.72695831,0.2594,train,index-fallback,index-fallback,139895.06,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
227,2021-11-26,36.9897,24.3817,-2.2724,0.0422,0,0,-2.0768,-1.27723602,-0.79960945,-2.119,train,index-fallback,index-fallback,136989.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
228,2021-11-29,38.8655,26.1192,-0.9342,-0.0275,0,0,1.3693,1.08379183,0.28555715,1.3969,train,index-fallback,index-fallback,138865.52,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
229,2021-11-30,36.3891,23.8235,-2.7009,0.0369,0,0,-1.7833,-0.49230287,-1.29103272,-1.8203,train,index-fallback,index-fallback,136389.13,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
230,2021-12-01,34.7186,22.2757,-3.8926,0.0252,0,0,-1.2248,1.24058586,-2.46538518,-1.25,train,index-fallback,index-fallback,134718.64,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
231,2021-12-02,35.7247,23.9356,-3.1749,-0.6107,0.1125,1,0.7468,-0.03708324,0.7838373,1.3575,train,reversion-long,index-fallback,135724.72,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
232,2021-12-03,34.3388,22.6303,-4.1635,0.0321,0,0,-1.0211,0.38094538,-1.40207474,-1.0532,train,index-fallback,reversion-long,134338.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
