candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sourceWeightMode,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,volTargetPct,signals,scheduledEvents,executedRows,weatherFollowRows,reversionRows,coldLongRows,warmShortRows,reversionLongRows,reversionShortRows,trainValidationColdLongReturnPct,trainValidationWarmShortReturnPct,trainValidationFollowReturnPct,trainValidationReversionLongReturnPct,trainValidationReversionShortReturnPct,trainValidationReversionReturnPct,holdoutFollowReturnPct,holdoutReversionReturnPct,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol0-confidence-scaled,true,63.5746,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.35,0.25,0.1,5,1,2,0,442,813,508,438,70,65,373,30,40,9.89,19.31,31.11,8.57,0.06,8.63,2.86,0.79,508,854,46.86,33.7,13.16,0.72,-32.65,3,4,29.84,29.08,0.76,0.97,-18.9,19.03,10.94,8.09,1.58,-11.84,126.96,91.47,35.49,0.89,-32.65
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol0-fixed,true,63.5207,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.5,0.25,0.1,5,1,2,0,433,795,504,436,68,65,371,29,39,9.94,19.44,31.32,8.28,-1.15,7.04,2.73,0.75,504,858,47.23,33.7,13.53,0.71,-33.37,3,4,30.12,29.08,1.04,0.97,-18.83,18.83,10.94,7.89,1.56,-12.28,127.66,91.47,36.19,0.88,-33.37
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol0-confidence-scaled,true,63.1912,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.5,0.25,0.1,5,1,2,0,433,795,504,436,68,65,371,29,39,9.89,18.51,30.23,8.78,-1.22,7.46,2.86,0.79,504,858,46.91,33.7,13.21,0.72,-32.65,3,4,29.84,29.08,0.76,0.97,-18.9,19.03,10.94,8.09,1.58,-11.84,127.04,91.47,35.57,0.89,-32.65
dual-ncep-complex-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol0-fixed,true,62.8292,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,5,0.5,0.35,0.15,0.2,3,1,4,0,475,750,473,414,59,61,353,31,28,14.47,7.98,23.61,4.61,3.57,8.34,0.82,-6.04,473,889,47.45,33.7,13.75,0.76,-30.12,3,4,29.31,29.08,0.23,0.97,-18.95,10.77,10.94,-0.17,1.09,-11.67,111.2,91.47,19.73,0.86,-30.12
dual-ncep-complex-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh3-rh1-mv4-vol0-confidence-scaled,true,61.8441,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,5,0.35,0.5,0.15,0.2,3,1,4,0,570,906,508,447,61,71,376,34,27,0.97,15.46,16.58,5.76,6.44,12.57,0.38,-6.04,508,854,43.94,33.7,10.24,0.72,-29.61,3,4,30.02,29.08,0.94,1,-18.32,10.28,10.94,-0.66,1.05,-11.67,106.4,91.47,14.93,0.83,-29.61
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol0-confidence-scaled,true,61.0701,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,5,0.35,0.35,0.15,0.2,3,1,4,0,590,942,520,457,63,76,381,35,28,2.08,15.65,18.05,6.34,6.47,13.22,-1.36,-6.04,520,842,42.59,33.7,8.89,0.7,-29.92,3,4,30.02,29.08,0.94,1,-18.32,9.66,10.94,-1.28,0.99,-12.29,103.3,91.47,11.83,0.82,-29.92
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol0-fixed,true,60.3526,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,5,0.35,0.35,0.15,0.2,3,1,4,0,590,942,520,457,63,76,381,35,28,1.55,15.63,17.43,5.92,7,13.33,-2.33,-6.04,520,842,41.49,33.7,7.79,0.68,-30.64,3,4,30.44,29.08,1.36,1.01,-18.05,8.58,10.94,-2.36,0.88,-13.2,100.4,91.47,8.93,0.8,-30.64
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-vol0-fixed,true,58.8007,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,fixed,5,0.35,0.5,0.25,0.2,3,2,2,0,525,949,525,378,147,62,316,66,81,1.79,19.4,21.54,6.19,0.84,7.09,0.19,-11.68,525,837,43.17,33.7,9.47,0.67,-33.02,3,4,29.38,29.08,0.3,0.94,-18.52,3.14,10.94,-7.8,0.36,-13.01,91.07,91.47,-0.4,0.71,-33.02
dual-ncep-complex-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol24-vol-target,true,58.7948,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.5,0.35,0.15,0.2,3,1,2,24,475,858,476,397,79,59,338,41,38,11.99,10.03,23.22,6.85,-2.63,4.04,-0.85,-5.92,476,886,41.03,33.7,7.33,0.68,-27.12,3,4,30.03,29.08,0.95,1.02,-19.08,9.86,10.94,-1.08,1.12,-9.77,101.45,91.47,9.98,0.82,-27.12
dual-ncep-complex-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.2-fh3-rh1-mv2-vol24-vol-target,true,58.6057,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.5,0.5,0.15,0.2,3,1,2,24,462,837,472,393,79,59,334,42,37,11.99,9.32,22.43,8.23,-3.79,4.13,-0.85,-5.92,472,890,41.08,33.7,7.38,0.68,-26.88,3,4,30.03,29.08,0.95,1.02,-19.08,9.86,10.94,-1.08,1.12,-9.77,101.53,91.47,10.06,0.82,-26.88
dual-gfs-gefs-core-bg-shrink-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-vol0-confidence-scaled,true,57.7737,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,confidence-scaled,5,0.35,0.5,0.25,0.2,3,2,2,0,525,949,525,378,147,62,316,66,81,0.78,21.57,22.51,6.45,-0.88,5.51,0.14,-11,525,837,42.31,33.7,8.61,0.67,-32.51,3,4,29.3,29.08,0.22,0.95,-18.47,3.89,10.94,-7.05,0.43,-12.24,91.16,91.47,-0.31,0.73,-32.51
dual-ncep-complex-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol18-vol-target,true,57.6678,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.5,0.35,0.15,0.2,3,1,2,18,475,858,476,397,79,59,338,41,38,11.79,10.1,23.08,6.6,-2.85,3.56,-0.48,-5.88,476,886,40.33,33.7,6.63,0.67,-26.96,3,4,29.94,29.08,0.86,1.01,-19.25,10.32,10.94,-0.62,1.16,-9.95,101.15,91.47,9.68,0.82,-26.96
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol0-confidence-scaled,true,57.0946,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.35,0.15,0.1,5,1,2,0,442,813,508,438,70,65,373,30,40,8.72,14.29,24.27,8.64,0.12,8.78,0.83,0.82,508,854,39.32,33.7,5.62,0.65,-29.88,3,4,29.89,29.08,0.81,1,-19.26,16.72,10.94,5.78,1.6,-8.35,111.22,91.47,19.75,0.86,-29.88
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol0-fixed,true,56.9582,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.5,0.15,0.1,5,1,2,0,433,795,504,436,68,65,371,29,39,8.77,14.22,24.24,8.36,-1.08,7.19,0.76,0.78,504,858,39.52,33.7,5.82,0.65,-30.35,3,4,30.1,29.08,1.02,1,-19.18,16.59,10.94,5.65,1.59,-8.35,111.63,91.47,20.16,0.85,-30.35
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol0-fixed,true,56.9356,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.35,0.15,0.1,5,1,2,0,442,813,508,438,70,65,373,30,40,8.77,15.14,25.24,7.7,0.23,7.95,0.76,0.78,508,854,39.11,33.7,5.41,0.65,-30.35,3,4,30.1,29.08,1.02,1,-19.18,16.59,10.94,5.65,1.59,-8.35,111.01,91.47,19.54,0.85,-30.35
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol0-confidence-scaled,true,56.8972,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.5,0.15,0.1,5,1,2,0,433,795,504,436,68,65,371,29,39,8.72,13.62,23.53,8.85,-1.15,7.6,0.83,0.82,504,858,39.49,33.7,5.79,0.66,-29.88,3,4,29.89,29.08,0.81,1,-19.26,16.72,10.94,5.78,1.6,-8.35,111.47,91.47,20,0.86,-29.88
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol24-vol-target,true,56.5882,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,3,1,2,24,590,1072,524,439,85,73,366,44,41,0.44,18.4,18.93,6.6,1.75,8.47,-1.84,-5.94,524,838,36.56,33.7,2.86,0.63,-27.58,3,4,30.51,29.08,1.43,1.03,-18.69,9.25,10.94,-1.69,1.05,-9.99,94.71,91.47,3.24,0.79,-27.58
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol18-vol-target,true,56.4417,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,3,1,2,18,590,1072,524,439,85,73,366,44,41,0.24,18.65,18.93,6.56,1.73,8.41,-1.45,-5.9,524,838,36.62,33.7,2.92,0.63,-27.19,3,4,30.4,29.08,1.32,1.03,-18.88,9.73,10.94,-1.21,1.1,-10.17,95.48,91.47,4.01,0.79,-27.19
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,true,56.3366,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,5,1,2,18,442,813,508,438,70,65,373,30,40,7.94,11.1,19.92,11.4,0.22,11.64,-0.89,-0.32,508,854,38.47,33.7,4.77,0.65,-28.07,3,4,29.47,29.08,0.39,1,-19.45,13.43,10.94,2.49,1.43,-8.55,103.35,91.47,11.88,0.83,-28.07
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol0-confidence-scaled,true,56.3182,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.5,0.25,0.2,5,1,2,0,433,795,504,436,68,65,371,29,39,9.88,18.5,30.21,4.76,-1.44,3.24,2.87,2.58,504,858,40.59,33.7,6.89,0.65,-32.79,3,4,30.29,29.08,1.21,0.97,-18.95,21.16,10.94,10.22,1.65,-12.04,121.93,91.47,30.46,0.86,-32.79
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol0-confidence-scaled,true,56.2576,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.35,0.25,0.2,5,1,2,0,442,813,508,438,70,65,373,30,40,9.88,19.3,31.09,4.28,-0.15,4.12,2.87,2.58,508,854,40.2,33.7,6.5,0.64,-32.79,3,4,30.29,29.08,1.21,0.97,-18.95,21.16,10.94,10.22,1.65,-12.04,121.32,91.47,29.85,0.86,-32.79
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,true,56.1902,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.25,0.1,5,1,2,18,433,795,504,436,68,65,371,29,39,7.94,10.49,19.27,11.43,-1.05,10.26,-0.89,-0.32,504,858,38.49,33.7,4.79,0.65,-28.07,3,4,29.47,29.08,0.39,1,-19.45,13.43,10.94,2.49,1.43,-8.55,103.37,91.47,11.9,0.83,-28.07
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol0-fixed,true,56.0037,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.5,0.25,0.2,5,1,2,0,433,795,504,436,68,65,371,29,39,9.94,19.43,31.3,3.8,-1.3,2.44,2.73,2.51,504,858,40.25,33.7,6.55,0.63,-33.59,3,4,30.66,29.08,1.58,0.97,-18.81,20.91,10.94,9.97,1.63,-12.52,121.58,91.47,30.11,0.85,-33.59
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol0-fixed,true,55.2241,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.35,0.25,0.2,5,1,2,0,442,813,508,438,70,65,373,30,40,9.94,20.65,32.64,2.48,0.04,2.53,2.73,2.51,508,854,39.27,33.7,5.57,0.62,-33.59,3,4,30.66,29.08,1.58,0.97,-18.81,20.91,10.94,9.97,1.63,-12.52,120.02,91.47,28.55,0.84,-33.59
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv4-vol18-vol-target,true,53.9963,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.25,0.2,5,1,4,18,433,713,501,448,53,65,383,22,31,7.94,22.04,31.73,2.74,-2.58,0.08,-0.01,-0.53,501,861,38.96,33.7,5.26,0.66,-27.91,3,4,29.41,29.08,0.33,1,-19.46,14.19,10.94,3.25,1.49,-8.4,105.35,91.47,13.88,0.84,-27.91
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol18-vol-target,true,53.9926,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.25,0.2,5,1,2,18,442,813,508,438,70,65,373,30,40,7.94,11.09,19.91,9.73,0.13,9.88,-0.89,0.35,508,854,36.06,33.7,2.36,0.62,-28.12,3,4,29.66,29.08,0.58,1,-19.47,14.2,10.94,3.26,1.49,-8.4,101.46,91.47,9.99,0.82,-28.12
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol18-vol-target,true,53.7721,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,3,1,4,18,590,942,520,457,63,76,381,35,28,0.15,15.31,15.49,8.44,1.58,10.16,-1.08,-5.71,520,842,36.35,33.7,2.65,0.63,-27.18,3,4,29.48,29.08,0.4,1,-19.48,10.37,10.94,-0.57,1.17,-10.14,94.84,91.47,3.37,0.79,-27.18
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol18-vol-target,true,53.6612,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.25,0.2,5,1,2,18,433,795,504,436,68,65,371,29,39,7.94,10.49,19.26,9.86,-1.14,8.61,-0.89,0.35,504,858,36.19,33.7,2.49,0.62,-28.12,3,4,29.66,29.08,0.58,1,-19.47,14.2,10.94,3.26,1.49,-8.4,101.66,91.47,10.19,0.82,-28.12
dual-ncep-complex-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol24-vol-target,true,53.3191,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,3,1,4,24,590,942,520,457,63,76,381,35,28,0.36,15.09,15.5,8.38,1.44,9.94,-1.62,-5.6,520,842,36.2,33.7,2.5,0.62,-27.58,3,4,29.37,29.08,0.29,1,-19.41,9.89,10.94,-1.05,1.12,-9.96,93.63,91.47,2.16,0.78,-27.58
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,true,53.1571,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,5,1,2,18,442,813,508,438,70,65,373,30,40,7.47,9.2,17.36,11.43,0.24,11.7,-1.49,-0.31,508,854,35.64,33.7,1.94,0.61,-27.18,3,4,29.41,29.08,0.33,1,-19.59,12.76,10.94,1.82,1.4,-8.65,97.93,91.47,6.46,0.8,-27.18
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol18-vol-target,true,52.9047,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,5,1,2,18,433,795,504,436,68,65,371,29,39,7.47,8.64,16.76,11.46,-1.03,10.32,-1.49,-0.31,504,858,35.7,33.7,2,0.61,-27.18,3,4,29.41,29.08,0.33,1,-19.59,12.76,10.94,1.82,1.4,-8.65,98.01,91.47,6.54,0.8,-27.18
dual-gfs-gefs-core-equal-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol18-vol-target,true,52.5592,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.5,0.35,0.25,0.2,5,1,2,18,400,734,503,439,64,65,374,28,36,6.67,16.79,24.58,6.25,-0.59,5.63,-0.39,1.87,503,859,35.86,33.7,2.16,0.62,-27.81,3,4,29.22,29.08,0.14,0.99,-18.94,16.9,10.94,5.96,1.77,-8.44,105.23,91.47,13.76,0.84,-27.81
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,true,52.3531,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.25,0.2,5,1,2,24,442,813,508,438,70,65,373,30,40,8.16,10.42,19.43,9.25,0.15,9.42,-1.92,0.44,508,854,35.42,33.7,1.72,0.61,-28.37,3,4,29.19,29.08,0.11,0.99,-19.44,13.11,10.94,2.17,1.38,-8.23,97.89,91.47,6.42,0.8,-28.37
dual-gfs-gefs-core-equal-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol18-vol-target,true,52.2417,dual-weather-follow-and-fade,gfs-gefs-core,equal,vol-target,8,0.5,0.5,0.25,0.2,5,1,2,18,397,728,499,437,62,65,372,27,35,6.67,16.18,23.93,6.37,-1.85,4.4,-0.39,1.87,499,863,36,33.7,2.3,0.62,-27.81,3,4,29.22,29.08,0.14,0.99,-18.94,16.9,10.94,5.96,1.77,-8.44,105.44,91.47,13.97,0.84,-27.81
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv2-vol24-vol-target,true,52.2356,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,5,1,2,24,442,813,508,438,70,65,373,30,40,7.61,8.81,17.09,11.18,0.25,11.46,-2.1,-0.27,508,854,35.33,33.7,1.63,0.61,-27.31,3,4,29.13,29.08,0.05,0.99,-19.57,12.1,10.94,1.16,1.33,-8.52,95.91,91.47,4.44,0.79,-27.31
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,true,51.9857,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.25,0.2,5,1,2,24,433,795,504,436,68,65,371,29,39,8.16,9.82,18.78,9.38,-1.13,8.15,-1.92,0.44,504,858,35.55,33.7,1.85,0.61,-28.37,3,4,29.19,29.08,0.11,0.99,-19.44,13.11,10.94,2.17,1.38,-8.23,98.08,91.47,6.61,0.8,-28.37
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv2-vol24-vol-target,true,51.9742,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,5,1,2,24,433,795,504,436,68,65,371,29,39,7.61,8.25,16.49,11.22,-1.02,10.08,-2.1,-0.27,504,858,35.38,33.7,1.68,0.61,-27.31,3,4,29.13,29.08,0.05,0.99,-19.57,12.1,10.94,1.16,1.33,-8.52,95.98,91.47,4.51,0.79,-27.31
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh1-mv4-vol18-vol-target,true,51.8138,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.15,0.2,5,1,4,18,433,713,501,448,53,65,383,22,31,7.47,20.29,29.27,2.75,-2.58,0.1,-0.54,-0.53,501,861,35.89,33.7,2.19,0.62,-27.01,3,4,29.9,29.08,0.82,1.01,-19.56,13.6,10.94,2.66,1.46,-8.49,100.53,91.47,9.06,0.82,-27.01
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh1-mv4-vol18-vol-target,true,51.8069,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,5,1,4,18,442,727,504,450,54,65,385,23,31,7.47,20.93,29.96,3.25,-2.77,0.38,-0.53,-1.3,504,858,37.08,33.7,3.38,0.63,-27.07,3,4,29.14,29.08,0.06,0.99,-19.6,12.73,10.94,1.79,1.39,-8.65,99.56,91.47,8.09,0.81,-27.07
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh1-mv4-vol18-vol-target,true,51.6998,dual-weather-follow-and-fade,ncep-complex,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,5,1,4,18,433,713,501,448,53,65,383,22,31,7.47,20.3,29.3,3.28,-2.77,0.41,-0.53,-1.3,501,861,37.14,33.7,3.44,0.63,-27.07,3,4,29.14,29.08,0.06,0.99,-19.6,12.73,10.94,1.79,1.39,-8.65,99.65,91.47,8.18,0.81,-27.07
dual-long-history-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol0-fixed,true,41.8871,dual-weather-follow-and-fade,long-history-core,bg-shrink,fixed,5,0.35,0.35,0.15,0.2,3,1,2,0,288,523,244,199,45,42,157,23,22,5.49,3.63,9.32,-0.05,0.88,0.82,0.97,-2.44,244,1118,37.45,33.7,3.75,0.63,-26.63,3,4,31.51,29.08,2.43,1.03,-18.52,16.25,10.94,5.31,1.56,-8.45,110.14,91.47,18.67,0.84,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh3-rh1-mv2-vol0-confidence-scaled,true,41.6771,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,5,0.35,0.35,0.15,0.2,3,1,2,0,288,523,244,199,45,42,157,23,22,5.49,3.48,9.17,-0.05,0.88,0.82,0.97,-2.44,244,1118,37.25,33.7,3.55,0.63,-26.63,3,4,31.51,29.08,2.43,1.03,-18.52,16.25,10.94,5.31,1.56,-8.45,109.84,91.47,18.37,0.84,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh3-rh1-mv2-vol0-confidence-scaled,true,41.4749,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,5,0.35,0.5,0.15,0.2,3,1,2,0,282,511,243,198,45,42,156,23,22,5.49,3.94,9.65,-0.05,0.88,0.82,0.97,-2.44,243,1119,37.07,33.7,3.37,0.62,-26.63,3,4,31.51,29.08,2.43,1.03,-18.52,16.25,10.94,5.31,1.56,-8.45,109.56,91.47,18.09,0.84,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh3-rh1-mv2-vol0-fixed,true,41.4349,dual-weather-follow-and-fade,long-history-core,bg-shrink,fixed,5,0.35,0.5,0.15,0.2,3,1,2,0,282,511,243,198,45,42,156,23,22,5.49,3.92,9.63,-0.05,0.88,0.82,0.97,-2.44,243,1119,37.03,33.7,3.33,0.62,-26.63,3,4,31.51,29.08,2.43,1.03,-18.52,16.25,10.94,5.31,1.56,-8.45,109.51,91.47,18.04,0.84,-26.63
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-vol0-fixed,false,112.6963,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.35,0.25,0.2,3,2,2,0,442,796,489,353,136,56,297,69,67,20.25,37.16,64.93,6.78,-6.42,-0.07,0.21,-10.47,489,873,54.05,33.7,20.35,0.79,-26.44,3,4,50.11,29.08,21.03,1.47,-12.22,3.01,10.94,-7.93,0.35,-13.56,138.2,91.47,46.73,0.93,-26.44
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-vol0-fixed,false,109.1336,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.5,0.25,0.2,3,2,2,0,433,780,487,351,136,55,296,68,68,18.23,39.14,64.51,7.84,-8.13,-0.93,0.21,-10.47,487,875,50.82,33.7,17.12,0.76,-26.44,3,4,50.11,29.08,21.03,1.47,-12.22,3.01,10.94,-7.93,0.35,-13.56,133.21,91.47,41.74,0.91,-26.44
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.2-fh3-rh2-mv2-vol0-fixed,false,107.4528,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.35,0.15,0.2,3,2,2,0,442,796,489,353,136,56,297,69,67,17.67,32.26,55.62,6.85,-6.41,0,0.38,-10.46,489,873,42.93,33.7,9.23,0.7,-24.55,3,4,52.77,29.08,23.69,1.57,-12.46,3.2,10.94,-7.74,0.39,-12.92,125.35,91.47,33.88,0.92,-24.55
dual-ncep-complex-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-vol0-confidence-scaled,false,106.3518,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,8,0.5,0.35,0.25,0.2,3,2,2,0,442,796,489,353,136,56,297,69,67,17.56,34.96,58.66,8.13,-7.38,0.15,0.33,-10.58,489,873,49.56,33.7,15.86,0.76,-27.02,3,4,49.1,29.08,20.02,1.45,-12.22,3.01,10.94,-7.93,0.35,-13.46,129.7,91.47,38.23,0.91,-27.02
dual-ncep-complex-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.2-fh3-rh2-mv2-vol0-fixed,false,104.9311,dual-weather-follow-and-fade,ncep-complex,bg-shrink,fixed,8,0.5,0.5,0.15,0.2,3,2,2,0,433,780,487,351,136,55,296,68,68,16.63,33.9,56.17,7.91,-8.12,-0.86,0.38,-10.46,487,875,40.79,33.7,7.09,0.67,-24.55,3,4,52.77,29.08,23.69,1.57,-12.46,3.2,10.94,-7.74,0.39,-12.92,121.97,91.47,30.5,0.9,-24.55
