candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,signals,events,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
fade-only-long-history-core-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.8625,fade-only,long-history-core,confidence-scaled,5,0.5,0.5,0.25,0.2,3,2,2,239,194,195,1167,29.57,33.7,-4.13,0.53,-26.63,3,4,47.91,29.08,18.83,1.44,-15.72,14.68,10.94,3.74,1.36,-10.38,119.78,91.47,28.31,0.89,-26.63
fade-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.8625,fade-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,2,2,239,194,195,1167,29.57,33.7,-4.13,0.53,-26.63,3,4,47.91,29.08,18.83,1.44,-15.72,14.68,10.94,3.74,1.36,-10.38,119.78,91.47,28.31,0.89,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.5055,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.25,0.2,3,2,2,294,240,210,1152,29.75,33.7,-3.95,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.34,10.94,1.4,1.17,-11,113.21,91.47,21.74,0.86,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.5055,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,3,2,2,294,240,210,1152,29.75,33.7,-3.95,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.34,10.94,1.4,1.17,-11,113.21,91.47,21.74,0.86,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.5055,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.25,0.2,3,2,2,294,240,210,1152,29.75,33.7,-3.95,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.34,10.94,1.4,1.17,-11,113.21,91.47,21.74,0.86,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,53.5055,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,3,2,2,294,240,210,1152,29.75,33.7,-3.95,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.34,10.94,1.4,1.17,-11,113.21,91.47,21.74,0.86,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,53.1055,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.25,0.2,3,2,2,294,240,210,1152,29.25,33.7,-4.45,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.22,10.94,1.28,1.16,-11,112.16,91.47,20.69,0.85,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,53.1055,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,3,2,2,294,240,210,1152,29.25,33.7,-4.45,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.22,10.94,1.28,1.16,-11,112.16,91.47,20.69,0.85,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,53.1055,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.25,0.2,3,2,2,294,240,210,1152,29.25,33.7,-4.45,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.22,10.94,1.28,1.16,-11,112.16,91.47,20.69,0.85,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,53.1055,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,3,2,2,294,240,210,1152,29.25,33.7,-4.45,0.53,-26.63,3,4,46.28,29.08,17.2,1.4,-15.72,12.22,10.94,1.28,1.16,-11,112.16,91.47,20.69,0.85,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.9995,fade-only,long-history-core,confidence-scaled,8,0.35,0.35,0.25,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.99,29.08,17.91,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.73,91.47,14.26,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.9995,fade-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.99,29.08,17.91,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.73,91.47,14.26,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.9995,fade-only,long-history-core,confidence-scaled,8,0.35,0.5,0.25,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.99,29.08,17.91,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.73,91.47,14.26,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.9995,fade-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.99,29.08,17.91,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.73,91.47,14.26,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,52.9185,fade-only,long-history-core,fixed,8,0.35,0.35,0.25,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.93,29.08,17.85,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.65,91.47,14.18,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,52.9185,fade-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.93,29.08,17.85,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.65,91.47,14.18,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,52.9185,fade-only,long-history-core,fixed,8,0.35,0.5,0.25,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.93,29.08,17.85,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.65,91.47,14.18,0.83,-26.63
fade-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,52.9185,fade-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,2,2,236,189,190,1172,30.06,33.7,-3.64,0.54,-26.63,3,4,46.93,29.08,17.85,1.42,-15.6,7.61,10.94,-3.33,0.83,-12.64,105.65,91.47,14.18,0.83,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.0218,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.25,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,46.03,29.08,16.95,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,109.06,91.47,17.59,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.0218,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.4,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,46.03,29.08,16.95,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,109.06,91.47,17.59,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.0218,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.25,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,46.03,29.08,16.95,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,109.06,91.47,17.59,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,52.0218,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.4,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,46.03,29.08,16.95,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,109.06,91.47,17.59,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,51.9408,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.25,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,45.97,29.08,16.89,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,108.98,91.47,17.51,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,51.9408,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.4,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,45.97,29.08,16.89,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,108.98,91.47,17.51,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,51.9408,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.25,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,45.97,29.08,16.89,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,108.98,91.47,17.51,0.84,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,51.9408,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.4,0.2,3,2,2,251,203,191,1171,30.06,33.7,-3.64,0.54,-26.63,3,4,45.97,29.08,16.89,1.39,-15.72,10.07,10.94,-0.87,1.06,-10.67,108.98,91.47,17.51,0.84,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.9755,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.28,29.08,16.2,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,103.07,91.47,11.6,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.9755,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.4,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.28,29.08,16.2,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,103.07,91.47,11.6,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.9755,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.28,29.08,16.2,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,103.07,91.47,11.6,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.9755,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.4,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.28,29.08,16.2,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,103.07,91.47,11.6,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,48.854,fade-only,long-history-core,fixed,8,0.5,0.35,0.25,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.19,29.08,16.11,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,102.94,91.47,11.47,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,48.854,fade-only,long-history-core,fixed,8,0.5,0.35,0.4,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.19,29.08,16.11,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,102.94,91.47,11.47,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,48.854,fade-only,long-history-core,fixed,8,0.5,0.5,0.25,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.19,29.08,16.11,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,102.94,91.47,11.47,0.81,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,48.854,fade-only,long-history-core,fixed,8,0.5,0.5,0.4,0.2,3,2,2,218,175,184,1178,29.77,33.7,-3.93,0.53,-26.63,3,4,45.19,29.08,16.11,1.38,-15.6,7.71,10.94,-3.23,0.84,-12.64,102.94,91.47,11.47,0.81,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.1755,fade-only,all-source-consensus,confidence-scaled,5,0.5,0.35,0.25,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,116.05,91.47,24.58,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.1755,fade-only,all-source-consensus,confidence-scaled,5,0.5,0.35,0.4,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,116.05,91.47,24.58,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.1755,fade-only,all-source-consensus,confidence-scaled,5,0.5,0.5,0.25,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,116.05,91.47,24.58,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,48.1755,fade-only,all-source-consensus,confidence-scaled,5,0.5,0.5,0.4,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,116.05,91.47,24.58,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,48.0945,fade-only,all-source-consensus,fixed,5,0.5,0.35,0.25,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,115.97,91.47,24.5,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,48.0945,fade-only,all-source-consensus,fixed,5,0.5,0.35,0.4,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,115.97,91.47,24.5,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,48.0945,fade-only,all-source-consensus,fixed,5,0.5,0.5,0.25,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,115.97,91.47,24.5,0.87,-26.63
fade-only-all-source-consensus-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,48.0945,fade-only,all-source-consensus,fixed,5,0.5,0.5,0.4,0.2,3,2,2,252,206,191,1171,29.64,33.7,-4.06,0.53,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,15.61,10.94,4.67,1.44,-8.78,115.97,91.47,24.5,0.87,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,47.997,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.25,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.64,91.47,15.17,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,47.997,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.64,91.47,15.17,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-confidence-scaled,true,47.997,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.25,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.64,91.47,15.17,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,true,47.997,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.16,29.08,15.08,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.64,91.47,15.17,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,47.916,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.25,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.56,91.47,15.09,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,47.916,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.4,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.56,91.47,15.09,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv2-fixed,true,47.916,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.25,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.56,91.47,15.09,0.83,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,true,47.916,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.4,0.2,3,2,2,231,187,186,1176,30.15,33.7,-3.55,0.54,-26.63,3,4,44.1,29.08,15.02,1.34,-15.72,10.14,10.94,-0.8,1.06,-10.67,106.56,91.47,15.09,0.83,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,true,43.0123,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.25,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.35,29.08,10.27,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.2,91.47,28.73,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,true,43.0123,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.35,29.08,10.27,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.2,91.47,28.73,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,true,43.0123,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.25,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.35,29.08,10.27,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.2,91.47,28.73,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,true,43.0123,fade-only,all-source-consensus,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.35,29.08,10.27,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.2,91.47,28.73,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-fixed,true,42.8913,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.25,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.29,29.08,10.21,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.11,91.47,28.64,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,true,42.8913,fade-only,all-source-consensus,fixed,8,0.35,0.35,0.4,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.29,29.08,10.21,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.11,91.47,28.64,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-fixed,true,42.8913,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.25,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.29,29.08,10.21,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.11,91.47,28.64,0.9,-26.63
fade-only-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,true,42.8913,fade-only,all-source-consensus,fixed,8,0.35,0.5,0.4,0.2,3,1,2,251,203,143,1219,34.26,33.7,0.56,0.59,-26.63,3,4,39.29,29.08,10.21,1.23,-18.99,17.7,10.94,6.76,1.82,-5.03,120.11,91.47,28.64,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,true,42.4445,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.25,0.2,3,1,2,294,240,162,1200,31.26,33.7,-2.44,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.47,10.94,9.53,1.89,-5.21,121.1,91.47,29.63,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,true,42.4445,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,3,1,2,294,240,162,1200,31.26,33.7,-2.44,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.47,10.94,9.53,1.89,-5.21,121.1,91.47,29.63,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,true,42.4445,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.25,0.2,3,1,2,294,240,162,1200,31.26,33.7,-2.44,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.47,10.94,9.53,1.89,-5.21,121.1,91.47,29.63,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,true,42.4445,fade-only,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,3,1,2,294,240,162,1200,31.26,33.7,-2.44,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.47,10.94,9.53,1.89,-5.21,121.1,91.47,29.63,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-fixed,true,42.0145,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.25,0.2,3,1,2,294,240,162,1200,30.76,33.7,-2.94,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.55,10.94,9.61,1.9,-5.17,120.4,91.47,28.93,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,true,42.0145,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,3,1,2,294,240,162,1200,30.76,33.7,-2.94,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.55,10.94,9.61,1.9,-5.17,120.4,91.47,28.93,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-fixed,true,42.0145,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.25,0.2,3,1,2,294,240,162,1200,30.76,33.7,-2.94,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.55,10.94,9.61,1.9,-5.17,120.4,91.47,28.93,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,true,42.0145,fade-only,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,3,1,2,294,240,162,1200,30.76,33.7,-2.94,0.55,-26.63,3,4,39.83,29.08,10.75,1.25,-18.99,20.55,10.94,9.61,1.9,-5.17,120.4,91.47,28.93,0.9,-26.63
fade-only-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-fixed,true,41.9611,fade-only,all-source-consensus,fixed,5,0.35,0.35,0.25,0.2,5,1,4,294,193,128,1234,29.13,33.7,-4.57,0.52,-26.63,3,4,41.98,29.08,12.9,1.31,-19.74,15.64,10.94,4.7,1.48,-8.08,112,91.47,20.53,0.86,-26.63
