scenario,date,split,componentVariant,weatherResolutionAction,weatherResolutionScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct
current replay from positions,2024-11-12,validation,winter-alpha,missing-kept,1,-0.25,0.75,-1.0145,-0.2748,0.0475,0.008,0.0395
current replay from positions,2024-11-13,validation,winter-alpha,standalone-adverse-dropped,0,0,1,3.2943,0.0124,0.0124,0.008,0.0044
current replay from positions,2024-11-14,validation,winter-alpha,missing-kept,1,-0.25,0.75,-6.8037,-0.6499,1.2135,0.008,1.2055
current replay from positions,2024-11-15,validation,winter-alpha,confirm-scaled,0.7999,-0.2,0.8,1.673,-1.5091,-1.5419,0.0016,-1.5435
current replay from positions,2024-11-18,validation,winter-alpha,no-reversion,1,0,1,2.8422,0.4732,0.4732,0.0064,0.4668
current replay from positions,2024-11-19,validation,summer-alpha,,1,0,1,0.8409,0.4285,0.4285,0,0.4285
current replay from positions,2024-11-20,validation,summer-alpha,,1,0,1,6.5043,0.0198,0.0198,0,0.0198
current replay from positions,2024-11-21,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,2.7119,0.4781,-1.3163,0.018,-1.3343
current replay from positions,2024-11-22,validation,winter-alpha,missing-kept,1,-0.25,0.75,-5.5445,0.2972,1.609,0.01,1.599
current replay from positions,2024-11-25,validation,winter-alpha,no-reversion,1,0,1,3.3543,0.2889,0.2889,0.008,0.2809
current replay from positions,2024-11-26,validation,summer-alpha,,1,0,1,1.8403,0.5561,0.5561,0,0.5561
current replay from positions,2024-11-27,validation,summer-alpha,,1,0,1,-6.6161,-0.4105,-0.4105,0,-0.4105
current replay from positions,2024-11-29,validation,summer-alpha,,1,0,1,4.9625,0.5945,0.5945,0,0.5945
current replay from positions,2024-12-02,validation,summer-alpha,,1,0,1,-4.4603,0.4447,0.4447,0,0.4447
current replay from positions,2024-12-03,validation,summer-alpha,,1,0,1,-5.3221,0.08,0.08,0,0.08
current replay from positions,2024-12-04,validation,summer-alpha,,1,0,1,0.0329,0.7507,0.7507,0,0.7507
current replay from positions,2024-12-05,validation,summer-alpha,,1,0,1,1.183,-0.1861,-0.1861,0,-0.1861
current replay from positions,2024-12-06,validation,summer-alpha,,1,0,1,-0.0974,0.338,0.338,0,0.338
current replay from positions,2024-12-09,validation,summer-alpha,,1,0,1,3.446,-0.5716,-0.5716,0,-0.5716
current replay from positions,2024-12-10,validation,summer-alpha,,1,0,1,-0.5971,-0.298,-0.298,0,-0.298
current replay from positions,2024-12-11,validation,summer-alpha,,1,0,1,6.7973,0.9655,0.9655,0,0.9655
current replay from positions,2024-12-12,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,3.2967,-0.5409,-2.091,0.018,-2.109
current replay from positions,2024-12-13,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,-5.3856,0.1493,3.0947,0,3.0947
current replay from positions,2024-12-16,validation,winter-alpha,no-reversion,1,0,1,-1.9677,0.5978,0.5978,0.018,0.5798
current replay from positions,2024-12-17,validation,winter-alpha,confirm-scaled,1.25,-0.5625,0.4375,3.6559,-0.4196,-2.24,0.018,-2.258
current replay from positions,2024-12-18,validation,winter-alpha,no-reversion,1,0,1,0.5532,-3.069,-3.069,0.018,-3.087
current replay from positions,2024-12-19,validation,summer-alpha,,1,0,1,6.2241,-0.1256,-0.1256,0,-0.1256
current replay from positions,2024-12-20,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,3.0519,1.0869,-1.2412,0.018,-1.2592
current replay from positions,2024-12-23,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,-1.5123,0.7649,1.1853,0,1.1853
current replay from positions,2024-12-24,validation,winter-alpha,adverse-shrunk,0.8749,-0.5625,0.4375,3.263,1.0953,-1.3562,0,-1.3562
current replay from positions,2024-12-26,validation,winter-alpha,confirm-scaled,1.0263,-0.2566,0.7434,-4.7708,-0.017,1.2115,0.0098,1.2018
current replay from positions,2024-12-27,validation,winter-alpha,missing-kept,1,0.25,0.75,2.5374,-1.0943,-0.1864,0.0162,-0.2026
current replay from positions,2024-12-30,validation,winter-alpha,no-reversion,1,0,1,14.4036,-1.1592,-1.1592,0.008,-1.1672
current replay from positions,2024-12-31,validation,winter-alpha,confirm-scaled,1.1496,-0.2874,0.7126,-6.7665,-0.4929,1.5935,0.0092,1.5843
current replay from positions,2025-01-02,validation,winter-alpha,standalone-adverse-dropped,0,0,1,1.1898,-0.2384,-0.2384,0.0092,-0.2476
current replay from positions,2025-01-03,validation,winter-alpha,no-reversion,1,0.3438,0.6563,-8.348,1.3577,-1.979,0.011,-1.99
current replay from positions,2025-01-06,validation,winter-alpha,confirm-scaled,1.25,0.3125,0.6875,10.0706,0.6972,3.6264,0.001,3.6254
current replay from positions,2025-01-07,validation,winter-alpha,no-reversion,1,0,1,-6.8182,-1.2556,-1.2556,0.01,-1.2656
current replay from positions,2025-01-08,validation,winter-alpha,missing-kept,1,0.5625,0.4375,7.0044,0.1154,3.9905,0.018,3.9725
current replay from positions,2025-01-10,validation,winter-alpha,no-reversion,1,0,1,7.6563,-1.5303,-1.5303,0.018,-1.5483
current replay from positions,2025-01-13,validation,winter-alpha,no-reversion,1,0.3906,0.6094,-1.0858,0.0354,-0.4025,0.0125,-0.415
current replay from positions,2025-01-14,validation,winter-alpha,no-reversion,1,0.3906,0.6094,1.3721,0.0835,0.5868,0,0.5868
current replay from positions,2025-01-15,validation,winter-alpha,no-reversion,1,0.3906,0.6094,3.5192,1.9162,2.5423,0,2.5423
current replay from positions,2025-01-16,validation,winter-alpha,no-reversion,1,0.3906,0.6094,4.2887,-0.2543,1.5202,0,1.5202
current replay from positions,2025-01-17,validation,winter-alpha,no-reversion,1,0.3906,0.6094,-8.0241,1.1044,-2.4612,0,-2.4612
current replay from positions,2025-01-21,validation,winter-alpha,no-reversion,1,0.3906,0.6094,-3.3261,0.8509,-0.7806,0,-0.7806
current replay from positions,2025-01-22,validation,winter-alpha,no-reversion,1,0,1,4.5685,0.7071,0.7071,0.0125,0.6946
current replay from positions,2025-01-23,holdout,summer-alpha,,1,0,1,-0.3788,0.4872,0.4872,0,0.4872
current replay from positions,2025-01-24,holdout,summer-alpha,,1,0,1,2.0786,-0.356,-0.356,0,-0.356
current replay from positions,2025-01-27,holdout,summer-alpha,,1,0,1,-8.1947,-1.6949,-1.6949,0,-1.6949
current replay from positions,2025-01-28,holdout,summer-alpha,,1,0,1,-6.1131,0.9634,0.9634,0,0.9634
current replay from positions,2025-01-29,holdout,summer-alpha,,1,0,1,1.8439,-0.3856,-0.3856,0,-0.3856
current replay from positions,2025-01-30,holdout,summer-alpha,,1,0,1,-13.8048,0.5017,0.5017,0,0.5017
current replay from positions,2025-01-31,holdout,summer-alpha,,1,0,1,-0.0985,-0.4596,-0.4596,0,-0.4596
current replay from positions,2025-02-03,holdout,summer-alpha,,1,0,1,10.1183,-0.6811,-0.6811,0,-0.6811
current replay from positions,2025-02-04,holdout,summer-alpha,,1,0,1,-2.9535,0.7787,0.7787,0,0.7787
current replay from positions,2025-02-05,holdout,summer-alpha,,1,0,1,3.2893,0.4162,0.4162,0,0.4162
current replay from positions,2025-02-06,validation,winter-alpha,confirm-scaled,1.25,-0.3125,0.6875,0.5056,0.3931,0.1123,0.01,0.1023
current replay from positions,2025-02-07,validation,winter-alpha,confirm-scaled,1.25,-0.3125,0.6875,-2.2918,-1.0243,0.012,0,0.012
current replay from positions,2025-02-10,validation,winter-alpha,no-reversion,1,0.3438,0.6563,4.1762,0.8054,1.9644,0.021,1.9434
current replay from positions,2025-02-11,validation,winter-alpha,no-reversion,1,0.3438,0.6563,2.0319,0.0297,0.7181,0,0.7181
current replay from positions,2025-02-12,validation,winter-alpha,no-reversion,1,0.3438,0.6563,1.1303,-0.2516,0.2235,0,0.2235
current replay from positions,2025-02-13,validation,winter-alpha,no-reversion,1,0.3906,0.6094,1.9159,1.1272,1.4353,0.0015,1.4338
current replay from positions,2025-02-14,validation,winter-alpha,no-reversion,1,0.3906,0.6094,2.611,0.089,1.0741,0,1.0741
current replay from positions,2025-02-18,validation,winter-alpha,no-reversion,1,0.3906,0.6094,6.6158,0.279,2.7542,0,2.7542
current replay from positions,2025-02-19,validation,winter-alpha,no-reversion,1,0.3906,0.6094,7.9236,0.1944,3.2134,0,3.2134
current replay from positions,2025-02-20,validation,winter-alpha,no-reversion,1,0.3906,0.6094,-3.8921,-0.4192,-1.7757,0,-1.7757
current replay from positions,2025-02-21,validation,winter-alpha,standalone-adverse-dropped,0,0,1,1.6567,-1.7744,-1.7744,0.0125,-1.7869
current replay from positions,2025-02-24,holdout,summer-alpha,,1,0,1,-5.6684,-0.6157,-0.6157,0,-0.6157
current replay from positions,2025-02-25,holdout,summer-alpha,,1,0,1,4.5068,-0.6472,-0.6472,0,-0.6472
current replay from positions,2025-02-26,holdout,summer-alpha,,1,0,1,-6.4207,0.098,0.098,0,0.098
current replay from positions,2025-02-27,holdout,summer-alpha,,1,0,1,0.7168,-1.835,-1.835,0,-1.835
current replay from positions,2025-02-28,holdout,summer-alpha,,1,0,1,-2.5419,1.5548,1.5548,0,1.5548
current replay from positions,2025-03-03,holdout,summer-alpha,,1,0,1,7.5117,-1.8089,-1.8089,0,-1.8089
current replay from positions,2025-03-04,holdout,summer-alpha,,1,0,1,5.5313,-1.0353,-1.0353,0,-1.0353
current replay from positions,2025-03-05,holdout,summer-alpha,,1,0,1,2.2988,1.1542,1.1542,0,1.1542
current replay from positions,2025-03-06,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,-3.5986,-1.9912,1.1531,0.018,1.1351
current replay from positions,2025-03-07,validation,winter-alpha,missing-kept,1,-0.5625,0.4375,1.8445,0.5746,-0.7861,0,-0.7861
current replay from positions,2025-03-10,validation,winter-alpha,confirm-scaled,0.8666,-0.5625,0.4375,2.7598,-2.8687,-2.8074,0,-2.8074
current replay from positions,2025-03-11,validation,winter-alpha,no-reversion,1,0,1,-2.308,-0.7324,-0.7324,0.018,-0.7504
current replay from positions,2025-03-12,validation,winter-alpha,confirm-scaled,1.1079,-0.5625,0.4375,-7.0017,0.6198,4.2096,0.018,4.1916
current replay from positions,2025-03-13,validation,winter-alpha,adverse-shrunk,0.45,0.1125,0.8875,-1.0162,-1.4074,-1.3634,0.0216,-1.385
current replay from positions,2025-03-14,validation,winter-alpha,no-reversion,1,0,1,1.6799,2.1258,2.1258,0.0036,2.1222
current replay from positions,2025-03-17,holdout,summer-alpha,,1,0,1,-2.0955,0.7403,0.7403,0,0.7403
current replay from positions,2025-03-18,holdout,summer-alpha,,1,0,1,0.8462,-1.1739,-1.1739,0,-1.1739
current replay from positions,2025-03-19,holdout,summer-alpha,,1,0,1,4.8124,1.0973,1.0973,0,1.0973
current replay from positions,2025-03-20,validation,winter-alpha,missing-kept,1,-0.25,0.75,-5.2796,-0.2539,1.1295,0.008,1.1215
current replay from positions,2025-03-21,validation,winter-alpha,missing-kept,1,-0.25,0.75,-1.5588,0.092,0.4587,0,0.4587
current replay from positions,2025-03-24,validation,winter-alpha,no-reversion,1,0,1,-0.8637,1.8276,1.8276,0.008,1.8196
current replay from positions,2025-03-25,holdout,summer-alpha,,1,0,1,-1.8907,0.3143,0.3143,0,0.3143
current replay from positions,2025-03-26,holdout,summer-alpha,,1,0,1,0.5469,-1.2985,-1.2985,0,-1.2985
current replay from positions,2025-03-27,holdout,summer-alpha,,1,0,1,2.3051,-0.3384,-0.3384,0,-0.3384
current replay from positions,2025-03-28,holdout,summer-alpha,,1,0,1,2.9114,-2.1184,-2.1184,0,-2.1184
current replay from positions,2025-03-31,holdout,summer-alpha,,1,0,1,1.3284,0.4809,0.4809,0,0.4809
current replay from positions,2025-04-01,holdout,summer-alpha,,1,0,1,-4.0787,0.4579,0.4579,0,0.4579
current replay from positions,2025-04-02,holdout,summer-alpha,,1,0,1,2.6322,0.6262,0.6262,0,0.6262
current replay from positions,2025-04-03,holdout,summer-alpha,,1,0,1,2.0469,-4.8738,-4.8738,0,-4.8738
current replay from positions,2025-04-04,holdout,summer-alpha,,1,0,1,-7.274,-5.8594,-5.8594,0,-5.8594
current replay from positions,2025-04-07,holdout,summer-alpha,,1,0,1,-4.7433,-0.3104,-0.3104,0,-0.3104
current replay from positions,2025-04-08,holdout,summer-alpha,,1,0,1,-5.1984,-1.5334,-1.5334,0,-1.5334
current replay from positions,2025-04-09,holdout,summer-alpha,,1,0,1,10.1299,9.7673,9.7673,0,9.7673
current replay from positions,2025-04-10,holdout,summer-alpha,,1,0,1,-6.7872,-3.5427,-3.5427,0,-3.5427
current replay from positions,2025-04-11,holdout,summer-alpha,,1,0,1,-0.8434,1.7649,1.7649,0,1.7649
current replay from positions,2025-04-14,holdout,summer-alpha,,1,0,1,-5.7272,0.9537,0.9537,0,0.9537
current replay from positions,2025-04-15,holdout,summer-alpha,,1,0,1,0.1203,-0.2074,-0.2074,0,-0.2074
current replay from positions,2025-04-16,holdout,summer-alpha,,1,0,1,-2.4632,-2.3608,-2.3608,0,-2.3608
current replay from positions,2025-04-17,holdout,summer-alpha,,1,0,1,-0.0616,0.1065,0.1065,0,0.1065
current replay from positions,2025-04-21,holdout,summer-alpha,,1,0,1,-7.057,-2.394,-2.394,0,-2.394
current replay from positions,2025-04-22,holdout,summer-alpha,,1,0,1,-0.2984,2.5345,2.5345,0,2.5345
current replay from positions,2025-04-23,holdout,summer-alpha,,1,0,1,0.4988,1.73,1.73,0,1.73
current replay from positions,2025-04-24,holdout,summer-alpha,,1,0,1,-3.0443,2.2488,2.2488,0,2.2488
current replay from positions,2025-04-25,holdout,summer-alpha,,1,0.4375,0.5625,0.2389,0.8158,0.5634,0.014,0.5494
current replay from positions,2025-04-28,holdout,summer-alpha,,1,0.4375,0.5625,7.9333,0.0439,3.4955,0,3.4955
current replay from positions,2025-04-29,holdout,summer-alpha,,1,0.4375,0.5625,6.8139,0.6186,3.329,0,3.329
