scenario,date,split,componentVariant,sourceAction,optimizedLiveAction,optimizedLiveScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct,equity,equityPct
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2025-12-31,holdout,summer-alpha,,,1,0,1,-7.2004,-0.7475,-0.7475,0,-0.7475,790095.68,690.0957
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-02,holdout,summer-alpha,,,1,0,1,-1.8448,0.1113,0.1113,0,0.1113,790975.06,690.9751
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-05,holdout,summer-alpha,,,1,0,1,-2.6258,0.6874,0.6874,0,0.6874,796412.22,696.4122
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-06,holdout,winter-alpha,adverse-shrunk,adverse-shrunk,0.5919,0.148,0.852,-3.0095,0.652,0.1101,0.0047,0.1054,797251.64,697.2516
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-07,holdout,winter-alpha,no-reversion,no-reversion,1,0,1,4.4326,-0.2378,-0.2378,0.0047,-0.2425,795318.3,695.3183
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-08,holdout,summer-alpha,,,1,0,1,-3.3475,-0.1291,-0.1291,0,-0.1291,794291.55,694.2915
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-09,holdout,winter-alpha,adverse-shrunk,adverse-shrunk,0.5835,0.1459,0.8541,-7.7196,0.7367,-0.4971,0.0047,-0.5017,790306.59,690.3066
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-12,holdout,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,7.5,0.1469,0.1469,0.0047,0.1422,791430.4,691.4304
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-13,holdout,winter-alpha,no-reversion,no-reversion,1,0,1,1.2522,-0.1949,-0.1949,0,-0.1949,789887.9,689.8879
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-14,holdout,summer-alpha,,,1,0,1,-8.7452,-0.5992,-0.5992,0,-0.5992,785154.9,685.1549
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-15,holdout,summer-alpha,,,1,0,1,0.2564,0.2814,0.2814,0,0.2814,787364.32,687.3643
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-16,holdout,summer-alpha,,,1,0,1,-0.7992,-0.0892,-0.0892,0,-0.0892,786661.99,686.662
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-20,holdout,winter-alpha,no-reversion,no-reversion,1,0.3438,0.6563,19.7483,-2.0451,5.4473,0.011,5.4363,829427.3,729.4273
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-21,holdout,winter-alpha,no-reversion,no-reversion,1,0.3438,0.6563,10.2668,1.1826,4.3059,0,4.3059,865141.61,765.1416
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-22,holdout,winter-alpha,no-reversion,no-reversion,1,0.3438,0.6563,-1.5396,0.5653,-0.1583,0,-0.1583,863772.09,763.7721
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-23,holdout,winter-alpha,no-reversion,no-reversion,1,0.3906,0.6094,4.0208,0.0962,1.6291,0.0015,1.6277,877831.71,777.8317
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-26,holdout,winter-alpha,no-reversion,no-reversion,1,0.3906,0.6094,6.156,0.5004,2.7095,0,2.7095,901616.56,801.6166
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-27,holdout,winter-alpha,missing-kept,missing-kept,1,-0.25,0.75,-0.8766,0.5071,0.5995,0.0205,0.579,906836.92,806.8369
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-28,holdout,winter-alpha,standalone-adverse-dropped,standalone-adverse-shrunk,0.8974,-0.2243,0.7756,-1.1565,0.0575,0.3041,0.0008,0.3032,909586.45,809.5864
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-29,holdout,summer-alpha,,,1,0,1,-47.4799,-0.2906,-0.2906,0.0072,-0.2978,906877.7,806.8777
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-01-30,holdout,summer-alpha,,,1,0,1,11.1281,-0.4954,-0.4954,0,-0.4954,902385.03,802.385
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-02,holdout,winter-alpha,no-reversion,no-reversion,1,0.3125,0.6875,-24.8521,0.5733,-7.3721,0.01,-7.3821,835770.06,735.7701
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-03,holdout,winter-alpha,no-reversion,no-reversion,1,0,1,2.2047,-1.0027,-1.0027,0.01,-1.0127,827306.22,727.3062
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-04,holdout,summer-alpha,,,1,0,1,4.6512,-0.7578,-0.7578,0,-0.7578,821036.89,721.0369
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-05,holdout,summer-alpha,,,1,0,1,1.2698,-1.275,-1.275,0,-1.275,810568.67,710.5687
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-06,holdout,summer-alpha,,,1,0,1,-2.4793,1.9801,1.9801,0,1.9801,826618.74,726.6187
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-09,holdout,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,-8.2894,0.5295,4.8944,0.018,4.8764,866927.98,766.928
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-10,holdout,winter-alpha,no-reversion,no-reversion,1,0,1,-0.3287,-0.3153,-0.3153,0.018,-0.3333,864038.51,764.0385
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-11,holdout,summer-alpha,,,1,0,1,1.4125,0.0403,0.0403,0,0.0403,864386.71,764.3867
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-12,holdout,summer-alpha,,,1,0,1,1.836,-1.6444,-1.6444,0,-1.6444,850172.74,750.1727
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-13,holdout,summer-alpha,,,1,0,1,0.8082,0.0923,0.0923,0,0.0923,850957.45,750.9574
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-17,holdout,winter-alpha,adverse-shrunk,adverse-shrunk,0.6892,-0.5625,0.4375,-4.3408,0.1194,2.4939,0.018,2.4759,872026.3,772.0263
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-18,holdout,winter-alpha,standalone-adverse-dropped,standalone-adverse-shrunk,0.6693,-0.1673,0.8327,-0.2521,0.5488,0.4992,0.0126,0.4865,876268.71,776.2687
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-19,holdout,summer-alpha,,,1,0,1,-0.4982,-0.2751,-0.2751,0.0054,-0.2805,873810.78,773.8108
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-20,holdout,summer-alpha,,,1,0,1,1.7023,0.7444,0.7444,0,0.7444,880315.43,780.3154
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-23,holdout,summer-alpha,,,1,0,1,-2.0348,-1.0472,-1.0472,0,-1.0472,871096.76,771.0968
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-24,holdout,summer-alpha,,,1,0,1,-2.3451,0.7986,0.7986,0,0.7986,878053.34,778.0533
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-25,holdout,summer-alpha,,,1,0,1,1.8525,0.9544,0.9544,0,0.9544,886433.48,786.4335
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-26,holdout,summer-alpha,,,1,0,1,-4.7828,-0.6817,-0.6817,0,-0.6817,880390.67,780.3907
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-02-27,holdout,summer-alpha,,,1,0,1,1.1319,-0.4326,-0.4326,0,-0.4326,876582.1,776.5821
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-02,holdout,summer-alpha,,,1,0,1,3.5327,0.0544,0.0544,0,0.0544,877058.96,777.059
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-03,holdout,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,2.3333,-0.9155,-1.713,0.018,-1.731,861877.07,761.8771
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-04,holdout,winter-alpha,confirm-scaled,confirm-scaled,1.2333,-0.5625,0.4375,-4.0717,0.8649,2.6687,0,2.6687,884877.98,784.878
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-05,holdout,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,2.292,-0.4795,-1.499,0,-1.499,871613.66,771.6137
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-06,holdout,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,5.8091,-1.3687,-3.8664,0,-3.8664,837913.59,737.9136
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-09,holdout,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.5625,0.4375,-3.451,0.957,2.3599,0,2.3599,857687.51,757.6875
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2026-03-10,holdout,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3438,0.6562,-0.3249,-0.1337,0.024,0.007,0.017,857833.32,757.8333
