candidateId,rank,eligible,trainValidationScore,trainReturnPct,trainVsNonLivePct,trainVsCurrentLivePct,trainSharpe,trainMaxDrawdownPct,validationReturnPct,validationVsNonLivePct,validationVsCurrentLivePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutVsNonLivePct,holdoutVsCurrentLivePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allVsNonLivePct,allVsCurrentLivePct,allSharpe,allMaxDrawdownPct,sameBase,sameDivisor,sameMax,adverseBase,adverseDivisor,adverseMin,adverseMax,adverseDropThresholdF,standaloneMode,neutralScale,missingScale,actionCounts
sb0.85-sd10-sx1.375-ab0.9-ad8-an0.45-ax0.75-drop4-stdrop-n0.85,1079,true,27.4706,195.35,16.61,9.06,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.88,-4.69,-2.02,2.35,-16.72,899.14,54.17,21.94,2.02,-15.86,0.85,10,1.375,0.9,8,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0-ax0.75-drop4-stdrop-n0.85,1080,true,27.47,194.6,15.86,8.31,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.88,-4.69,-2.02,2.35,-16.72,897.84,52.87,20.64,2.02,-15.86,0.75,6,1.25,0.8,12,0,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.25-ax0.75-drop4-stdrop-n0.85,1081,true,27.47,194.6,15.86,8.31,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.88,-4.69,-2.02,2.35,-16.72,897.84,52.87,20.64,2.02,-15.86,0.75,6,1.25,0.8,12,0.25,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.45-ax0.75-drop4-stdrop-n0.85,1082,true,27.47,194.6,15.86,8.31,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.88,-4.69,-2.02,2.35,-16.72,897.84,52.87,20.64,2.02,-15.86,0.75,6,1.25,0.8,12,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad12-an0-ax0.75-drop4-stdrop-n0.85,1083,true,27.4632,195.74,17,9.45,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.45,-4.12,-1.45,2.36,-16.72,902.6,57.63,25.4,2.03,-15.86,0.85,10,1.25,0.9,12,0,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad12-an0.25-ax0.75-drop4-stdrop-n0.85,1084,true,27.4632,195.74,17,9.45,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.45,-4.12,-1.45,2.36,-16.72,902.6,57.63,25.4,2.03,-15.86,0.85,10,1.25,0.9,12,0.25,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad12-an0.45-ax0.75-drop4-stdrop-n0.85,1085,true,27.4632,195.74,17,9.45,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.45,-4.12,-1.45,2.36,-16.72,902.6,57.63,25.4,2.03,-15.86,0.85,10,1.25,0.9,12,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad12-an0-ax0.75-drop4-stdrop-n0.85,1086,true,27.4629,195.34,16.6,9.05,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.68,-4.89,-2.22,2.35,-16.72,898.14,53.17,20.94,2.02,-15.86,0.85,10,1.375,0.8,12,0,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad12-an0.25-ax0.75-drop4-stdrop-n0.85,1087,true,27.4629,195.34,16.6,9.05,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.68,-4.89,-2.22,2.35,-16.72,898.14,53.17,20.94,2.02,-15.86,0.85,10,1.375,0.8,12,0.25,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad12-an0.45-ax0.75-drop4-stdrop-n0.85,1088,true,27.4629,195.34,16.6,9.05,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.68,-4.89,-2.22,2.35,-16.72,898.14,53.17,20.94,2.02,-15.86,0.85,10,1.375,0.8,12,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.8-ad8-an0-ax0.9-drop6-stadverse-scale-n0.85,1089,true,27.4568,196.13,17.39,9.84,1.69,-15.86,70.7,3.35,-0.05,2.64,-9.57,97.24,-5.33,-2.66,2.34,-16.72,897.03,52.06,19.83,2.02,-15.86,0.85,10,1.25,0.8,8,0,0.9,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.9-ad12-an0-ax0.75-drop6-stadverse-scale-n0.85,1090,true,27.4536,195.39,16.65,9.1,1.69,-15.86,70.94,3.59,0.19,2.64,-9.57,97.85,-4.72,-2.05,2.35,-16.72,899.01,54.04,21.81,2.02,-15.86,0.75,6,1.25,0.9,12,0,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.9-ad12-an0.25-ax0.75-drop6-stadverse-scale-n0.85,1091,true,27.4536,195.39,16.65,9.1,1.69,-15.86,70.94,3.59,0.19,2.64,-9.57,97.85,-4.72,-2.05,2.35,-16.72,899.01,54.04,21.81,2.02,-15.86,0.75,6,1.25,0.9,12,0.25,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd6-sx1.375-ab0.8-ad8-an0.45-ax0.75-drop4-stkeep-base-n0.85,1092,true,27.441,196.76,18.02,10.47,1.69,-15.86,70.59,3.24,-0.16,2.62,-9.57,96.89,-5.68,-3.01,2.33,-16.73,896.73,51.76,19.53,2.02,-15.86,0.85,6,1.375,0.8,8,0.45,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0-ax0.9-drop6-stadverse-scale-n0.85,1093,true,27.4404,195.25,16.51,8.96,1.69,-15.86,70.98,3.63,0.23,2.64,-9.57,97.53,-5.04,-2.37,2.35,-16.72,897.15,52.18,19.95,2.02,-15.86,0.75,6,1.25,0.8,12,0,0.9,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.25-ax0.9-drop6-stadverse-scale-n0.85,1094,true,27.4404,195.25,16.51,8.96,1.69,-15.86,70.98,3.63,0.23,2.64,-9.57,97.53,-5.04,-2.37,2.35,-16.72,897.15,52.18,19.95,2.02,-15.86,0.75,6,1.25,0.8,12,0.25,0.9,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.8-ad8-an0-ax0.9-dropinf-stdrop-n0.85,1095,true,27.4398,195.31,16.57,9.02,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.19,-5.38,-2.71,2.34,-16.72,895.53,50.56,18.33,2.02,-15.86,0.85,10,1.375,0.8,8,0,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad10-an0.25-ax0.75-drop6-stadverse-scale-n0.85,1096,true,27.4389,195.83,17.09,9.54,1.69,-15.86,70.79,3.44,0.04,2.64,-9.57,97.15,-5.42,-2.75,2.34,-16.72,896.07,51.1,18.87,2.02,-15.86,0.85,10,1.375,0.8,10,0.25,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.8-ad8-an0-ax0.9-drop4-stadverse-scale-n0.85,1097,true,27.4365,195.06,16.32,8.77,1.69,-15.86,71.04,3.69,0.29,2.64,-9.57,97.16,-5.41,-2.74,2.34,-16.72,895,50.03,17.8,2.02,-15.86,0.75,6,1.25,0.8,8,0,0.9,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.8-ad8-an0.25-ax0.9-drop4-stadverse-scale-n0.85,1098,true,27.4365,195.06,16.32,8.77,1.69,-15.86,71.04,3.69,0.29,2.64,-9.57,97.16,-5.41,-2.74,2.34,-16.72,895,50.03,17.8,2.02,-15.86,0.75,6,1.25,0.8,8,0.25,0.9,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.8-ad10-an0-ax0.75-drop6-stadverse-scale-n0.85,1099,true,27.4266,195.17,16.43,8.88,1.69,-15.86,71,3.65,0.25,2.64,-9.57,97.34,-5.23,-2.56,2.34,-16.72,896.07,51.1,18.87,2.02,-15.86,0.75,6,1.25,0.8,10,0,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.9-ad12-an0.45-ax0.75-drop6-stadverse-scale-n0.85,1100,true,27.4199,196.02,17.28,9.73,1.69,-15.86,70.72,3.37,-0.03,2.64,-9.57,97.65,-4.92,-2.25,2.34,-16.72,898.9,53.93,21.7,2.02,-15.86,0.85,10,1.375,0.9,12,0.45,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.9-ad8-an0.45-ax0.75-drop4-stadverse-scale-n0.85,1101,true,27.4187,196.42,17.68,10.13,1.69,-15.86,70.64,3.29,-0.11,2.63,-9.57,97.8,-4.77,-2.1,2.35,-16.72,900.51,55.54,23.31,2.03,-15.86,0.85,10,1.25,0.9,8,0.45,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd8-sx1.25-ab0.8-ad10-an0.45-ax0.9-drop6-stadverse-scale-n0.85,1102,true,27.4112,195.15,16.41,8.86,1.69,-15.86,71,3.65,0.25,2.64,-9.57,97.54,-5.03,-2.36,2.35,-16.72,896.98,52.01,19.78,2.02,-15.86,0.85,8,1.25,0.8,10,0.45,0.9,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.8-ad8-an0-ax0.75-dropinf-stadverse-scale-n0.85,1103,true,27.4106,196.07,17.33,9.78,1.69,-15.86,70.7,3.35,-0.05,2.64,-9.57,97.21,-5.36,-2.69,2.34,-16.72,896.68,51.71,19.48,2.02,-15.86,0.85,10,1.25,0.8,8,0,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd6-sx1.375-ab0.9-ad12-an0.25-ax0.75-dropinf-stdrop-n0.85,1104,true,27.403,190.56,11.82,4.27,1.66,-15.86,72.39,5.04,1.64,2.67,-9.57,99.42,-3.15,-0.48,2.37,-16.72,898.87,53.9,21.67,2.02,-15.86,0.85,6,1.375,0.9,12,0.25,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad10-an0.45-ax0.75-drop4-stadverse-scale-n0.85,1105,true,27.4027,195.17,16.43,8.88,1.69,-15.86,70.99,3.64,0.24,2.64,-9.57,97.42,-5.15,-2.48,2.34,-16.72,896.38,51.41,19.18,2.02,-15.86,0.75,6,1.25,0.8,10,0.45,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.8-ad8-an0-ax0.75-drop4-stadverse-scale-n0.85,1106,true,27.4016,195.66,16.92,9.37,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,96.94,-5.63,-2.96,2.34,-16.72,894.69,49.72,17.49,2.02,-15.86,0.85,10,1.375,0.8,8,0,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.8-ad8-an0.25-ax0.75-drop4-stadverse-scale-n0.85,1107,true,27.4016,195.66,16.92,9.37,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,96.94,-5.63,-2.96,2.34,-16.72,894.69,49.72,17.49,2.02,-15.86,0.85,10,1.375,0.8,8,0.25,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.8-ad10-an0-ax0.9-drop4-stdrop-n0.85,1108,true,27.4007,194.51,15.77,8.22,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.7,-4.87,-2.2,2.35,-16.72,896.61,51.64,19.41,2.02,-15.86,0.75,6,1.25,0.8,10,0,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad10-an0.25-ax0.9-drop4-stdrop-n0.85,1109,true,27.4007,194.51,15.77,8.22,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.7,-4.87,-2.2,2.35,-16.72,896.61,51.64,19.41,2.02,-15.86,0.75,6,1.25,0.8,10,0.25,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd8-sx1.25-ab0.8-ad8-an0.25-ax0.75-drop6-stdrop-n0.85,1110,true,27.4005,194.48,15.74,8.19,1.68,-15.86,71.18,3.83,0.43,2.65,-9.57,97.54,-5.03,-2.36,2.35,-16.72,895.78,50.81,18.58,2.02,-15.86,0.85,8,1.25,0.8,8,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad12-an0-ax0.75-drop6-stadverse-scale-n0.85,1111,true,27.3988,195.84,17.1,9.55,1.69,-15.86,70.77,3.42,0.02,2.64,-9.57,97.31,-5.26,-2.59,2.34,-16.72,896.79,51.82,19.59,2.02,-15.86,0.85,10,1.375,0.8,12,0,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.8-ad12-an0.25-ax0.75-drop6-stadverse-scale-n0.85,1112,true,27.3988,195.84,17.1,9.55,1.69,-15.86,70.77,3.42,0.02,2.64,-9.57,97.31,-5.26,-2.59,2.34,-16.72,896.79,51.82,19.59,2.02,-15.86,0.85,10,1.375,0.8,12,0.25,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.8-ad10-an0-ax0.9-drop4-stdrop-n0.85,1113,true,27.3936,195.25,16.51,8.96,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.5,-5.07,-2.4,2.35,-16.72,896.91,51.94,19.71,2.02,-15.86,0.85,10,1.375,0.8,10,0,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad10-an0.25-ax0.9-drop4-stdrop-n0.85,1114,true,27.3936,195.25,16.51,8.96,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.5,-5.07,-2.4,2.35,-16.72,896.91,51.94,19.71,2.02,-15.86,0.85,10,1.375,0.8,10,0.25,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.9-ad8-an0.25-ax0.75-drop6-stdrop-n0.85,1115,true,27.393,194.5,15.76,8.21,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,98.01,-4.56,-1.89,2.35,-16.72,898.15,53.18,20.95,2.02,-15.86,0.75,6,1.25,0.9,8,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.9-ad8-an0.25-ax0.75-drop6-stdrop-n0.85,1116,true,27.3859,195.24,16.5,8.95,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.81,-4.76,-2.09,2.35,-16.72,898.45,53.48,21.25,2.02,-15.86,0.85,10,1.375,0.9,8,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad8-an0-ax0.9-drop6-stdrop-n0.85,1117,true,27.3853,194.49,15.75,8.2,1.68,-15.86,71.17,3.82,0.42,2.65,-9.57,97.38,-5.19,-2.52,2.35,-16.72,894.98,50.01,17.78,2.02,-15.86,0.75,6,1.25,0.8,8,0,0.9,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad8-an0.25-ax0.75-drop6-stadverse-scale-n0.85,1118,true,27.3808,196.31,17.57,10.02,1.69,-15.86,70.66,3.31,-0.09,2.63,-9.57,97.74,-4.83,-2.16,2.35,-16.72,899.9,54.93,22.7,2.02,-15.86,0.85,10,1.25,0.9,8,0.25,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.9-ad10-an0-ax0.75-drop4-stdrop-n0.85,1119,true,27.3785,195.63,16.89,9.34,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.41,-4.16,-1.49,2.36,-16.72,902,57.03,24.8,2.03,-15.86,0.85,10,1.25,0.9,10,0,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad10-an0.25-ax0.75-drop4-stdrop-n0.85,1120,true,27.3785,195.63,16.89,9.34,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.41,-4.16,-1.49,2.36,-16.72,902,57.03,24.8,2.03,-15.86,0.85,10,1.25,0.9,10,0.25,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad10-an0.45-ax0.75-drop4-stdrop-n0.85,1121,true,27.3785,195.63,16.89,9.34,1.69,-15.86,70.83,3.48,0.08,2.64,-9.57,98.41,-4.16,-1.49,2.36,-16.72,902,57.03,24.8,2.03,-15.86,0.85,10,1.25,0.9,10,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad8-an0-ax0.9-drop6-stdrop-n0.85,1122,true,27.3782,195.23,16.49,8.94,1.69,-15.86,70.96,3.61,0.21,2.64,-9.57,97.19,-5.38,-2.71,2.34,-16.72,895.28,50.31,18.08,2.02,-15.86,0.85,10,1.375,0.8,8,0,0.9,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.9-ad10-an0-ax0.9-drop4-stdrop-n0.85,1123,true,27.3721,197.69,18.95,11.4,1.7,-15.86,70.19,2.84,-0.56,2.63,-9.57,98.71,-3.86,-1.19,2.36,-16.72,906.73,61.76,29.53,2.03,-15.86,0.85,6,1.125,0.9,10,0,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.9-ad10-an0.25-ax0.9-drop4-stdrop-n0.85,1124,true,27.3721,197.69,18.95,11.4,1.7,-15.86,70.19,2.84,-0.56,2.63,-9.57,98.71,-3.86,-1.19,2.36,-16.72,906.73,61.76,29.53,2.03,-15.86,0.85,6,1.125,0.9,10,0.25,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.9-ad10-an0.45-ax0.9-drop4-stdrop-n0.85,1125,true,27.3721,197.69,18.95,11.4,1.7,-15.86,70.19,2.84,-0.56,2.63,-9.57,98.71,-3.86,-1.19,2.36,-16.72,906.73,61.76,29.53,2.03,-15.86,0.85,6,1.125,0.9,10,0.45,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd8-sx1.25-ab0.8-ad12-an0.45-ax0.75-drop6-stdrop-n0.85,1126,true,27.3697,194.44,15.7,8.15,1.68,-15.86,71.18,3.83,0.43,2.65,-9.57,97.97,-4.6,-1.93,2.35,-16.72,897.8,52.83,20.6,2.02,-15.86,0.85,8,1.25,0.8,12,0.45,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd8-sx1.25-ab0.9-ad8-an0.45-ax0.75-drop6-stdrop-n0.85,1127,true,27.3697,194.44,15.7,8.15,1.68,-15.86,71.18,3.83,0.43,2.65,-9.57,98.16,-4.41,-1.74,2.36,-16.72,898.8,53.83,21.6,2.02,-15.86,0.85,8,1.25,0.9,8,0.45,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.9-ad8-an0.45-ax0.9-drop4-stadverse-scale-n0.85,1128,true,27.3649,198.39,19.65,12.1,1.7,-15.86,70.01,2.66,-0.74,2.62,-9.57,98.14,-4.43,-1.76,2.36,-16.72,905.17,60.2,27.97,2.03,-15.86,0.85,6,1.125,0.9,8,0.45,0.9,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.8-ad12-an0-ax0.75-drop4-stadverse-scale-n0.85,1129,true,27.364,196.38,17.64,10.09,1.69,-15.86,70.63,3.28,-0.12,2.63,-9.57,97.68,-4.89,-2.22,2.35,-16.72,899.71,54.74,22.51,2.02,-15.86,0.85,10,1.25,0.8,12,0,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.8-ad12-an0.25-ax0.75-drop4-stadverse-scale-n0.85,1130,true,27.364,196.38,17.64,10.09,1.69,-15.86,70.63,3.28,-0.12,2.63,-9.57,97.68,-4.89,-2.22,2.35,-16.72,899.71,54.74,22.51,2.02,-15.86,0.85,10,1.25,0.8,12,0.25,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.25-ab0.8-ad12-an0.45-ax0.75-drop4-stadverse-scale-n0.85,1131,true,27.364,196.38,17.64,10.09,1.69,-15.86,70.63,3.28,-0.12,2.63,-9.57,97.68,-4.89,-2.22,2.35,-16.72,899.71,54.74,22.51,2.02,-15.86,0.85,10,1.25,0.8,12,0.45,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.9-ad12-an0.45-ax0.75-drop6-stadverse-scale-n0.85,1132,true,27.3612,195.27,16.53,8.98,1.69,-15.86,70.94,3.59,0.19,2.64,-9.57,97.85,-4.72,-2.05,2.35,-16.72,898.6,53.63,21.4,2.02,-15.86,0.75,6,1.25,0.9,12,0.45,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
